ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
18698,0.9569,-0.2849,-0.0273,0.0487,0.26,-5.50,8.42,-0.0098,0.0037,-0.0037,246.54,-12.06,-31.58,51.20,1,34.067745,-118.449165,0.00,3.48
18723,0.9569,-0.2849,-0.0274,0.0488,0.25,-5.51,8.43,-0.0073,0.0061,-0.0037,246.93,-12.01,-32.30,51.14,1,34.067745,-118.449165,0.00,3.48
18741,0.9569,-0.2849,-0.0273,0.0488,0.25,-5.54,8.47,0.0012,0.0073,-0.0012,247.34,-11.46,-31.76,51.14,1,34.067745,-118.449165,0.00,3.48
18760,0.9569,-0.2849,-0.0273,0.0487,0.24,-5.47,8.34,0.0037,0.0000,-0.0049,247.37,-11.62,-31.58,51.14,1,34.067745,-118.449165,0.00,3.48
18785,0.9569,-0.2850,-0.0272,0.0489,0.24,-5.58,8.50,-0.0183,0.0147,0.0000,247.11,-12.04,-32.53,51.20,1,34.067745,-118.449165,0.00,3.48
18804,0.9570,-0.2846,-0.0272,0.0491,0.23,-5.50,8.51,0.0134,-0.0037,-0.0049,247.33,-12.20,-33.02,51.24,1,34.067745,-118.449165,0.00,3.48
18823,0.9570,-0.2848,-0.0272,0.0490,0.25,-5.51,8.37,-0.0049,0.0110,0.0000,247.65,-11.62,-31.86,51.24,1,34.067745,-118.449165,0.00,3.48
18847,0.9569,-0.2849,-0.0273,0.0490,0.25,-5.50,8.37,-0.0183,0.0024,-0.0061,247.37,-11.53,-31.95,51.29,1,34.067745,-118.449165,0.00,3.48
18866,0.9569,-0.2850,-0.0273,0.0488,0.26,-5.53,8.42,-0.0159,0.0049,-0.0049,247.46,-11.59,-31.16,51.29,1,34.067745,-118.449165,0.00,3.48
18885,0.9568,-0.2853,-0.0274,0.0486,0.26,-5.50,8.33,-0.0281,0.0000,-0.0086,247.11,-11.25,-30.91,51.30,1,34.067745,-118.449165,0.00,3.48
18909,0.9568,-0.2854,-0.0273,0.0485,0.25,-5.47,8.34,-0.0134,0.0049,-0.0049,246.83,-11.11,-32.01,51.25,1,34.067745,-118.449165,0.00,3.48
18928,0.9569,-0.2851,-0.0273,0.0485,0.25,-5.60,8.64,0.0000,0.0122,0.0000,246.95,-11.30,-31.83,51.25,1,34.067745,-118.449165,0.00,3.48
18947,0.9570,-0.2848,-0.0273,0.0485,0.25,-5.52,8.48,0.0232,0.0012,-0.0012,246.93,-11.44,-32.32,51.25,1,34.067745,-118.449165,0.00,3.48
18971,0.9568,-0.2852,-0.0273,0.0485,0.24,-5.44,8.22,-0.0415,0.0061,-0.0061,246.96,-11.22,-31.98,51.25,1,34.067745,-118.449165,0.00,3.48
18990,0.9569,-0.2849,-0.0272,0.0484,0.25,-5.54,8.52,0.0122,0.0086,-0.0012,247.31,-11.18,-31.18,51.28,1,34.067745,-118.449165,0.00,3.48
19009,0.9570,-0.2848,-0.0272,0.0482,0.26,-5.50,8.44,0.0086,-0.0037,-0.0061,247.30,-11.05,-30.85,51.28,1,34.067745,-118.449165,0.00,3.48
19033,0.9570,-0.2848,-0.0271,0.0482,0.24,-5.49,8.41,-0.0183,0.0122,-0.0012,246.67,-11.47,-31.66,51.26,1,34.067745,-118.449165,0.00,3.48
19052,0.9571,-0.2845,-0.0272,0.0483,0.25,-5.38,8.33,-0.0061,-0.0061,-0.0073,247.09,-11.56,-32.30,51.26,1,34.067745,-118.449165,0.00,3.48
19071,0.9573,-0.2837,-0.0265,0.0484,0.16,-5.56,8.95,-0.0525,0.0440,0.0098,247.14,-11.12,-32.56,51.27,1,34.067745,-118.449165,0.00,3.48
19096,0.9582,-0.2809,-0.0257,0.0488,0.11,-5.38,8.93,0.2395,0.0086,0.0220,246.96,-11.43,-32.13,51.27,1,34.067745,-118.449165,0.00,3.48
19114,0.9575,-0.2831,-0.0264,0.0486,0.33,-5.49,7.78,-0.0501,0.0134,-0.0012,247.12,-11.43,-32.10,51.27,1,34.067745,-118.449165,0.00,3.48
19133,0.9576,-0.2829,-0.0264,0.0486,0.24,-5.56,8.65,-0.0147,0.0037,-0.0098,246.49,-11.66,-31.91,51.24,1,34.067745,-118.449165,0.00,3.48
19158,0.9573,-0.2837,-0.0268,0.0485,0.29,-5.44,8.19,-0.0611,-0.0098,0.0012,247.02,-10.99,-32.08,51.27,1,34.067745,-118.449165,0.00,3.48
19176,0.9572,-0.2840,-0.0264,0.0487,0.20,-5.51,8.22,0.0635,0.0379,0.0195,247.05,-11.40,-32.75,51.27,1,34.067745,-118.449165,0.00,3.48
19195,0.9578,-0.2819,-0.0261,0.0489,0.19,-5.48,9.03,0.1100,0.0012,0.0061,246.78,-11.24,-32.72,51.26,1,34.067745,-118.449165,0.00,3.48
19219,0.9580,-0.2815,-0.0258,0.0491,0.20,-5.50,8.54,0.0794,0.0269,0.0147,247.02,-11.53,-33.66,51.20,1,34.067745,-118.449165,0.00,3.48
19239,0.9577,-0.2825,-0.0262,0.0491,0.27,-5.50,8.22,-0.0452,-0.0037,-0.0122,247.09,-11.91,-32.27,51.16,1,34.067745,-118.449165,0.00,3.48
19257,0.9574,-0.2833,-0.0265,0.0488,0.28,-5.56,8.34,-0.0464,0.0061,-0.0061,246.67,-11.37,-31.09,51.16,1,34.067745,-118.449165,0.00,3.48
19282,0.9574,-0.2833,-0.0265,0.0489,0.23,-5.49,8.45,-0.0122,-0.0012,-0.0073,243.22,-11.39,-31.72,51.18,1,34.067745,-118.449165,0.00,3.48
19301,0.9575,-0.2832,-0.0265,0.0488,0.24,-5.49,8.47,0.0159,0.0122,0.0024,247.49,-11.18,-32.20,51.23,1,34.067745,-118.449165,0.00,3.48
19323,0.9574,-0.2833,-0.0266,0.0488,0.25,-5.54,8.51,-0.0232,0.0049,-0.0061,246.78,-11.20,-32.62,51.23,1,34.067745,-118.449165,0.00,3.48
19347,0.9575,-0.2830,-0.0264,0.0486,0.23,-5.49,8.50,0.0342,0.0110,0.0037,246.99,-10.68,-31.45,51.23,1,34.067745,-118.449165,0.00,3.48
19369,0.9574,-0.2833,-0.0265,0.0485,0.25,-5.50,8.37,-0.0183,0.0037,-0.0061,247.27,-11.06,-32.01,51.27,1,34.067745,-118.449165,0.00,3.48
19395,0.9574,-0.2834,-0.0264,0.0484,0.24,-5.51,8.46,-0.0098,0.0122,0.0000,246.68,-11.40,-31.09,51.26,1,34.067745,-118.449165,0.00,3.48
19419,0.9574,-0.2836,-0.0265,0.0483,0.25,-5.52,8.44,-0.0122,0.0098,-0.0024,246.32,-11.06,-31.16,51.26,1,34.067745,-118.449165,0.00,3.48
19438,0.9574,-0.2835,-0.0265,0.0482,0.24,-5.50,8.48,0.0110,0.0049,-0.0024,245.79,-10.60,-31.80,51.23,1,34.067745,-118.449165,0.00,3.48
19462,0.9573,-0.2837,-0.0266,0.0482,0.25,-5.50,8.37,-0.0122,0.0061,-0.0037,246.27,-11.01,-32.87,51.23,1,34.067745,-118.449165,0.00,3.48
19481,0.9573,-0.2838,-0.0266,0.0484,0.24,-5.53,8.47,-0.0147,0.0086,-0.0024,246.14,-11.60,-32.78,51.22,1,34.067745,-118.449165,0.00,3.48
19500,0.9572,-0.2840,-0.0268,0.0484,0.27,-5.49,8.38,-0.0183,0.0061,-0.0037,246.52,-11.21,-32.51,51.22,1,34.067745,-118.449165,0.00,3.48
19524,0.9572,-0.2840,-0.0268,0.0484,0.26,-5.52,8.46,0.0000,0.0110,0.0000,246.42,-11.74,-31.06,51.22,1,34.067745,-118.449165,0.00,3.48
19543,0.9572,-0.2841,-0.0268,0.0484,0.24,-5.51,8.45,-0.0098,0.0049,-0.0049,246.58,-11.24,-32.87,51.22,1,34.067745,-118.449165,0.00,3.48
19562,0.9572,-0.2840,-0.0267,0.0484,0.23,-5.53,8.49,-0.0012,0.0073,-0.0024,246.76,-11.12,-31.67,51.25,1,34.067745,-118.449165,0.00,3.48
19586,0.9572,-0.2842,-0.0268,0.0484,0.25,-5.49,8.37,-0.0073,0.0024,-0.0049,246.49,-11.72,-31.92,51.23,1,34.067745,-118.449165,0.00,3.48
19605,0.9571,-0.2842,-0.0268,0.0484,0.25,-5.50,8.42,-0.0159,0.0098,-0.0024,246.55,-11.21,-32.07,51.23,1,34.067745,-118.449165,0.00,3.48
19624,0.9572,-0.2842,-0.0268,0.0484,0.25,-5.53,8.46,0.0049,0.0024,-0.0037,246.45,-10.84,-32.27,51.24,1,34.067745,-118.449165,0.00,3.48
19648,0.9571,-0.2844,-0.0268,0.0483,0.24,-5.52,8.43,-0.0195,0.0073,-0.0037,246.73,-11.20,-32.04,51.22,1,34.067745,-118.449165,0.00,3.48
19667,0.9572,-0.2842,-0.0268,0.0484,0.24,-5.47,8.43,0.0061,0.0049,-0.0024,246.92,-11.44,-32.70,51.22,1,34.067745,-118.449165,0.00,3.48
19686,0.9572,-0.2841,-0.0268,0.0485,0.24,-5.54,8.50,0.0012,0.0073,-0.0024,246.84,-10.99,-33.12,51.26,1,34.067745,-118.449165,0.00,3.48
19711,0.9571,-0.2842,-0.0269,0.0485,0.24,-5.48,8.37,-0.0134,0.0012,-0.0061,246.97,-11.09,-32.24,51.21,1,34.067745,-118.449165,0.00,3.48
19729,0.9571,-0.2843,-0.0270,0.0486,0.25,-5.50,8.39,-0.0073,0.0073,-0.0012,247.24,-11.66,-33.47,51.21,1,34.067745,-118.449165,0.00,3.48
19748,0.9571,-0.2843,-0.0270,0.0485,0.26,-5.53,8.48,-0.0037,0.0049,-0.0037,246.99,-10.84,-32.18,51.19,1,34.067745,-118.449165,0.00,3.48
19772,0.9571,-0.2843,-0.0270,0.0486,0.25,-5.50,8.43,-0.0049,0.0037,-0.0037,246.27,-11.15,-32.52,51.21,1,34.067745,-118.449165,0.00,3.48
19791,0.9571,-0.2842,-0.0271,0.0487,0.25,-5.51,8.46,-0.0061,0.0086,-0.0012,246.76,-11.31,-33.63,51.18,1,34.067745,-118.449165,0.00,3.48
19810,0.9571,-0.2842,-0.0271,0.0486,0.25,-5.50,8.43,-0.0110,0.0012,-0.0049,246.45,-11.03,-32.18,51.18,1,34.067745,-118.449165,0.00,3.48
19835,0.9571,-0.2842,-0.0272,0.0487,0.25,-5.49,8.41,-0.0012,0.0061,-0.0037,246.62,-11.68,-32.55,51.19,1,34.067745,-118.449165,0.00,3.48
19853,0.9571,-0.2843,-0.0271,0.0488,0.24,-5.53,8.46,-0.0073,0.0098,-0.0024,246.27,-11.27,-32.68,51.19,1,34.067745,-118.449165,0.00,3.48
19872,0.9571,-0.2842,-0.0271,0.0487,0.25,-5.50,8.46,-0.0037,0.0024,-0.0049,246.65,-10.71,-33.24,51.23,1,34.067745,-118.449165,0.00,3.48
19897,0.9571,-0.2842,-0.0270,0.0486,0.24,-5.50,8.42,-0.0012,0.0086,-0.0012,246.76,-11.25,-31.38,51.26,1,34.067745,-118.449165,0.00,3.48
19915,0.9571,-0.2843,-0.0270,0.0485,0.24,-5.52,8.46,-0.0122,0.0061,-0.0049,246.49,-10.99,-31.57,51.26,1,34.067745,-118.449165,0.00,3.48
19934,0.9571,-0.2843,-0.0270,0.0485,0.25,-5.50,8.42,-0.0061,0.0061,-0.0024,246.33,-11.01,-32.55,51.27,1,34.067745,-118.449165,0.00,3.48
19959,0.9571,-0.2843,-0.0271,0.0486,0.25,-5.53,8.45,-0.0049,0.0061,-0.0024,246.78,-11.20,-33.03,51.20,1,34.067745,-118.449165,0.00,3.48
19978,0.9571,-0.2843,-0.0270,0.0485,0.24,-5.50,8.44,-0.0061,0.0061,-0.0024,246.71,-10.99,-31.67,51.20,1,34.067745,-118.449165,0.00,3.48
19996,0.9571,-0.2844,-0.0270,0.0485,0.24,-5.50,8.41,-0.0073,0.0049,-0.0037,246.70,-11.59,-31.53,51.17,1,34.067745,-118.449165,0.00,3.48
20024,0.9571,-0.2843,-0.0270,0.0485,0.25,-5.52,8.47,-0.0061,0.0098,-0.0024,247.50,-11.09,-32.58,51.19,1,34.067745,-118.449165,0.00,3.48
20049,0.9571,-0.2844,-0.0270,0.0484,0.25,-5.51,8.42,-0.0073,0.0049,-0.0037,247.06,-11.27,-31.32,51.22,1,34.067745,-118.449165,0.00,3.48
20067,0.9571,-0.2844,-0.0270,0.0484,0.25,-5.52,8.43,-0.0049,0.0073,-0.0024,246.51,-11.17,-32.30,51.22,1,34.067745,-118.449165,0.00,3.48
20086,0.9571,-0.2845,-0.0270,0.0482,0.25,-5.51,8.44,-0.0110,0.0037,-0.0037,250.66,-10.74,-31.82,51.24,1,34.067745,-118.449165,0.00,3.48
20111,0.9571,-0.2844,-0.0269,0.0481,0.23,-5.50,8.43,0.0000,0.0061,-0.0024,246.74,-10.90,-31.29,51.22,1,34.067745,-118.449165,0.00,3.48
20129,0.9571,-0.2846,-0.0268,0.0479,0.25,-5.52,8.43,-0.0159,0.0073,-0.0037,246.93,-11.25,-30.39,51.22,1,34.067745,-118.449165,0.00,3.48
20148,0.9571,-0.2845,-0.0269,0.0481,0.25,-5.50,8.43,-0.0086,0.0061,-0.0037,246.80,-11.58,-32.90,51.33,1,34.067745,-118.449165,0.00,3.48
20173,0.9571,-0.2845,-0.0269,0.0480,0.24,-5.51,8.42,-0.0012,0.0061,-0.0024,246.30,-11.01,-31.53,51.31,1,34.067745,-118.449165,0.00,3.48
20191,0.9571,-0.2846,-0.0269,0.0480,0.25,-5.51,8.44,-0.0134,0.0061,-0.0037,246.57,-11.68,-31.34,51.31,1,34.067745,-118.449165,0.00,3.48
20210,0.9571,-0.2845,-0.0269,0.0481,0.24,-5.51,8.46,-0.0024,0.0061,-0.0024,246.26,-10.92,-32.42,51.32,1,34.067745,-118.449165,0.00,3.48
20234,0.9571,-0.2844,-0.0269,0.0480,0.25,-5.50,8.45,-0.0012,0.0061,-0.0024,246.67,-11.15,-31.35,51.34,1,34.067745,-118.449165,0.00,3.48
20254,0.9571,-0.2845,-0.0269,0.0479,0.25,-5.50,8.41,-0.0061,0.0049,-0.0037,250.28,-10.89,-32.39,51.33,1,34.067745,-118.449165,0.00,3.48
20272,0.9571,-0.2844,-0.0269,0.0479,0.25,-5.51,8.44,-0.0024,0.0061,-0.0024,246.17,-10.73,-32.46,51.33,1,34.067745,-118.449165,0.00,3.48
20297,0.9571,-0.2845,-0.0269,0.0480,0.25,-5.51,8.42,-0.0110,0.0061,-0.0037,246.64,-11.31,-32.58,51.28,1,34.067745,-118.449165,0.00,3.48
20316,0.9571,-0.2845,-0.0269,0.0481,0.25,-5.51,8.41,-0.0024,0.0061,-0.0037,246.38,-11.22,-32.37,51.24,1,34.067745,-118.449165,0.00,3.48
20335,0.9571,-0.2846,-0.0269,0.0480,0.25,-5.51,8.45,-0.0098,0.0073,-0.0037,246.48,-10.98,-31.61,51.24,1,34.067745,-118.449165,0.00,3.48
20359,0.9571,-0.2845,-0.0269,0.0479,0.26,-5.50,8.44,-0.0012,0.0037,-0.0037,246.49,-10.48,-31.72,51.26,1,34.067745,-118.449165,0.00,3.48
20378,0.9571,-0.2845,-0.0270,0.0479,0.26,-5.51,8.42,-0.0073,0.0086,-0.0024,246.86,-10.86,-33.05,51.26,1,34.067745,-118.449165,0.00,3.48
20396,0.9571,-0.2845,-0.0271,0.0480,0.26,-5.51,8.41,-0.0086,0.0037,-0.0037,246.76,-11.37,-32.37,51.19,1,34.067745,-118.449165,0.00,3.48
20421,0.9571,-0.2845,-0.0271,0.0482,0.25,-5.52,8.45,-0.0012,0.0086,-0.0024,246.70,-11.33,-33.06,51.16,1,34.067745,-118.449165,0.00,3.48
20440,0.9571,-0.2846,-0.0271,0.0482,0.23,-5.51,8.42,-0.0086,0.0049,-0.0037,246.61,-11.01,-32.45,51.16,1,34.067745,-118.449165,0.00,3.48
20459,0.9570,-0.2846,-0.0271,0.0483,0.25,-5.52,8.42,-0.0049,0.0086,-0.0024,246.51,-11.44,-32.56,51.10,1,34.067745,-118.449165,0.00,3.48
20483,0.9570,-0.2846,-0.0271,0.0484,0.24,-5.50,8.44,-0.0098,0.0037,-0.0037,246.16,-11.40,-32.77,51.11,1,34.067745,-118.449165,0.00,3.48
20502,0.9571,-0.2846,-0.0272,0.0483,0.26,-5.51,8.43,0.0000,0.0061,-0.0024,246.83,-11.39,-31.19,51.11,1,34.067745,-118.449165,0.00,3.48
20521,0.9570,-0.2846,-0.0271,0.0482,0.24,-5.51,8.43,-0.0110,0.0061,-0.0037,246.90,-11.20,-31.54,51.17,1,34.067745,-118.449165,0.00,3.48
20545,0.9570,-0.2847,-0.0271,0.0481,0.25,-5.52,8.43,-0.0073,0.0049,-0.0049,246.83,-11.14,-30.87,51.22,1,34.067745,-118.449165,0.00,3.48
20564,0.9571,-0.2846,-0.0271,0.0481,0.25,-5.48,8.42,-0.0024,0.0061,-0.0024,246.86,-11.31,-31.85,51.22,1,34.067745,-118.449165,0.00,3.48
20583,0.9571,-0.2846,-0.0270,0.0480,0.25,-5.51,8.43,-0.0110,0.0086,-0.0024,246.62,-11.34,-30.62,51.22,1,34.067745,-118.449165,0.00,3.48
20607,0.9571,-0.2845,-0.0270,0.0481,0.24,-5.52,8.46,-0.0012,0.0049,-0.0024,246.67,-11.31,-32.34,51.25,1,34.067745,-118.449165,0.00,3.48
20626,0.9571,-0.2845,-0.0270,0.0481,0.25,-5.50,8.41,-0.0061,0.0049,-0.0024,246.64,-11.33,-32.01,51.25,1,34.067745,-118.449165,0.00,3.48
20645,0.9571,-0.2846,-0.0270,0.0482,0.23,-5.50,8.41,-0.0110,0.0073,-0.0037,250.22,-11.65,-32.39,51.14,1,34.067745,-118.449165,0.00,3.48
20669,0.9571,-0.2846,-0.0270,0.0482,0.25,-5.50,8.43,-0.0061,0.0037,-0.0049,246.86,-11.31,-32.46,51.20,1,34.067745,-118.449165,0.00,3.48
20688,0.9571,-0.2846,-0.0270,0.0482,0.24,-5.51,8.44,-0.0073,0.0061,-0.0024,246.84,-10.96,-32.05,51.20,1,34.067745,-118.449165,0.00,3.48
20710,0.9571,-0.2846,-0.0269,0.0481,0.23,-5.50,8.41,-0.0098,0.0073,-0.0037,247.16,-11.24,-31.29,51.19,1,34.067745,-118.449165,0.00,3.48
20735,0.9571,-0.2846,-0.0268,0.0481,0.23,-5.51,8.44,-0.0049,0.0073,-0.0024,246.68,-11.33,-31.69,51.24,1,34.067745,-118.449165,0.00,3.48
20753,0.9571,-0.2846,-0.0269,0.0483,0.26,-5.51,8.44,-0.0049,0.0037,-0.0037,246.96,-11.87,-32.53,51.24,1,34.067745,-118.449165,0.00,3.48
20772,0.9571,-0.2846,-0.0269,0.0484,0.24,-5.52,8.46,-0.0086,0.0086,-0.0024,246.40,-11.47,-32.39,51.20,1,34.067745,-118.449165,0.00,3.48
20797,0.9571,-0.2845,-0.0270,0.0484,0.25,-5.50,8.44,-0.0024,0.0024,-0.0037,246.96,-11.11,-32.34,51.23,1,34.067745,-118.449165,0.00,3.48
20815,0.9571,-0.2845,-0.0269,0.0484,0.24,-5.50,8.40,-0.0049,0.0086,-0.0012,246.81,-11.41,-32.23,51.23,1,34.067745,-118.449165,0.00,3.48
20834,0.9570,-0.2847,-0.0269,0.0483,0.25,-5.51,8.40,-0.0122,0.0061,-0.0049,247.27,-11.37,-31.32,51.20,1,34.067745,-118.449165,0.00,3.48
20858,0.9571,-0.2846,-0.0269,0.0482,0.25,-5.51,8.47,-0.0061,0.0061,-0.0024,250.57,-10.96,-32.23,51.11,1,34.067745,-118.449165,0.00,3.48
20878,0.9571,-0.2845,-0.0269,0.0482,0.25,-5.49,8.42,-0.0037,0.0037,-0.0049,247.24,-11.17,-32.43,51.13,1,34.067745,-118.449165,0.00,3.48
20896,0.9571,-0.2845,-0.0270,0.0485,0.25,-5.51,8.43,-0.0086,0.0086,-0.0024,246.68,-11.82,-33.38,51.13,1,34.067745,-118.449165,0.00,3.48
20921,0.9571,-0.2844,-0.0271,0.0486,0.25,-5.51,8.44,-0.0037,0.0024,-0.0049,247.25,-12.31,-32.02,51.13,1,34.067745,-118.449165,0.00,3.48
20939,0.9571,-0.2845,-0.0270,0.0484,0.25,-5.53,8.45,-0.0110,0.0086,-0.0024,247.06,-11.05,-30.43,51.13,1,34.067745,-118.449165,0.00,3.48
20958,0.9571,-0.2846,-0.0269,0.0483,0.24,-5.50,8.42,-0.0159,0.0061,-0.0037,246.61,-11.39,-30.96,51.14,1,34.067745,-118.449165,0.00,3.48
20983,0.9571,-0.2845,-0.0269,0.0482,0.25,-5.51,8.47,0.0024,0.0049,-0.0024,246.29,-11.15,-31.48,51.16,1,34.067745,-118.449165,0.00,3.48
21001,0.9571,-0.2845,-0.0269,0.0481,0.25,-5.51,8.43,-0.0086,0.0061,-0.0037,246.67,-11.15,-31.10,51.16,1,34.067745,-118.449165,0.00,3.48
21020,0.9571,-0.2845,-0.0269,0.0481,0.25,-5.50,8.44,-0.0037,0.0061,-0.0024,246.96,-11.03,-32.48,51.19,1,34.067745,-118.449165,0.00,3.48
21045,0.9571,-0.2844,-0.0269,0.0481,0.25,-5.49,8.43,-0.0061,0.0049,-0.0024,246.86,-11.18,-31.88,51.20,1,34.067745,-118.449165,0.00,3.48
21064,0.9571,-0.2844,-0.0269,0.0481,0.24,-5.51,8.44,-0.0024,0.0073,-0.0012,246.13,-11.09,-32.07,51.20,1,34.067745,-118.449165,0.00,3.48
21082,0.9571,-0.2844,-0.0269,0.0481,0.24,-5.51,8.43,-0.0049,0.0049,-0.0024,246.40,-11.11,-31.69,51.17,1,34.067745,-118.449165,0.00,3.48
21107,0.9571,-0.2844,-0.0269,0.0481,0.24,-5.50,8.42,-0.0049,0.0061,-0.0037,246.73,-11.05,-32.56,51.20,1,34.067745,-118.449165,0.00,3.48
21126,0.9571,-0.2843,-0.0268,0.0482,0.24,-5.49,8.44,-0.0049,0.0049,-0.0037,246.43,-10.86,-32.75,51.20,1,34.067745,-118.449165,0.00,3.48
21144,0.9571,-0.2844,-0.0268,0.0483,0.23,-5.52,8.44,-0.0037,0.0073,-0.0024,246.76,-11.49,-32.67,51.10,1,34.067745,-118.449165,0.00,3.48
21169,0.9571,-0.2844,-0.0268,0.0483,0.25,-5.50,8.42,-0.0073,0.0049,-0.0037,246.87,-11.02,-32.18,51.22,1,34.067745,-118.449165,0.00,3.48
21188,0.9571,-0.2845,-0.0268,0.0483,0.25,-5.51,8.41,-0.0110,0.0061,-0.0037,246.43,-10.83,-32.26,51.11,1,34.067745,-118.449165,0.00,3.48
21206,0.9571,-0.2845,-0.0269,0.0484,0.25,-5.51,8.43,-0.0110,0.0049,-0.0049,247.18,-11.37,-33.19,51.11,1,34.067745,-118.449165,0.00,3.48
21231,0.9571,-0.2844,-0.0269,0.0485,0.25,-5.51,8.46,0.0037,0.0061,-0.0012,247.06,-11.43,-32.56,51.16,1,34.067745,-118.449165,0.00,3.48
21250,0.9571,-0.2844,-0.0269,0.0484,0.25,-5.51,8.44,-0.0086,0.0049,-0.0037,247.25,-10.86,-32.11,51.16,1,34.067745,-118.449165,0.00,3.48
21269,0.9571,-0.2844,-0.0269,0.0483,0.24,-5.51,8.44,-0.0049,0.0073,-0.0024,246.95,-10.82,-31.79,51.16,1,34.067745,-118.449165,0.00,3.48
21293,0.9571,-0.2844,-0.0269,0.0482,0.25,-5.51,8.43,-0.0037,0.0037,-0.0037,246.84,-10.87,-31.92,51.17,1,34.067745,-118.449165,0.00,3.48
21312,0.9571,-0.2844,-0.0268,0.0481,0.23,-5.51,8.44,-0.0073,0.0073,-0.0024,246.39,-10.48,-32.34,51.17,1,34.067745,-118.449165,0.00,3.48
21330,0.9571,-0.2844,-0.0270,0.0483,0.26,-5.51,8.44,-0.0037,0.0024,-0.0049,246.67,-11.79,-32.93,51.18,1,34.067745,-118.449165,0.00,3.48
21355,0.9571,-0.2844,-0.0270,0.0484,0.25,-5.50,8.41,-0.0098,0.0073,-0.0012,246.83,-11.49,-32.71,51.18,1,34.067745,-118.449165,0.00,3.48
21374,0.9571,-0.2844,-0.0270,0.0484,0.24,-5.52,8.45,-0.0061,0.0049,-0.0037,246.80,-11.09,-32.07,51.18,1,34.067745,-118.449165,0.00,3.48
21396,0.9571,-0.2844,-0.0270,0.0482,0.25,-5.52,8.46,-0.0012,0.0049,-0.0024,246.83,-10.93,-31.32,51.14,1,34.067745,-118.449165,0.00,3.48
21421,0.9571,-0.2845,-0.0270,0.0482,0.25,-5.52,8.42,-0.0086,0.0049,-0.0037,246.78,-10.82,-32.30,51.12,1,34.067745,-118.449165,0.00,3.48
21439,0.9571,-0.2845,-0.0269,0.0481,0.24,-5.51,8.44,-0.0073,0.0061,-0.0024,246.76,-10.70,-32.01,51.12,1,34.067745,-118.449165,0.00,3.48
21458,0.9571,-0.2844,-0.0269,0.0482,0.25,-5.51,8.45,-0.0037,0.0049,-0.0037,247.24,-11.15,-32.52,51.15,1,34.067745,-118.449165,0.00,3.48
21482,0.9571,-0.2844,-0.0269,0.0481,0.24,-5.50,8.43,-0.0098,0.0073,-0.0024,246.52,-10.82,-31.63,51.14,1,34.067745,-118.449165,0.00,3.48
21505,0.9571,-0.2845,-0.0269,0.0480,0.26,-5.50,8.41,-0.0134,0.0049,-0.0049,246.99,-11.08,-31.63,51.14,1,34.067745,-118.449165,0.00,3.48
21530,0.9571,-0.2845,-0.0269,0.0479,0.25,-5.52,8.47,-0.0012,0.0073,-0.0012,246.70,-10.92,-31.80,51.11,1,34.067745,-118.449165,0.00,3.48
21554,0.9571,-0.2843,-0.0269,0.0479,0.25,-5.49,8.45,0.0049,0.0012,-0.0049,246.99,-10.65,-32.36,51.11,1,34.067745,-118.449165,0.00,3.48
21573,0.9571,-0.2844,-0.0270,0.0479,0.26,-5.50,8.41,-0.0061,0.0086,-0.0012,247.22,-10.68,-32.34,51.17,1,34.067745,-118.449165,0.00,3.48
21598,0.9571,-0.2844,-0.0269,0.0479,0.24,-5.52,8.45,-0.0122,0.0037,-0.0037,246.55,-10.92,-32.39,51.18,1,34.067745,-118.449165,0.00,3.48
21616,0.9571,-0.2844,-0.0269,0.0479,0.24,-5.50,8.43,-0.0012,0.0037,-0.0037,247.08,-11.22,-31.20,51.18,1,34.067745,-118.449165,0.00,3.48
21635,0.9571,-0.2845,-0.0269,0.0478,0.25,-5.50,8.41,-0.0098,0.0061,-0.0037,247.47,-10.83,-32.01,51.15,1,34.067745,-118.449165,0.00,3.48
21659,0.9571,-0.2845,-0.0270,0.0478,0.26,-5.52,8.45,-0.0061,0.0049,-0.0024,247.14,-11.24,-31.80,51.16,1,34.067745,-118.449165,0.00,3.48
21678,0.9571,-0.2845,-0.0269,0.0478,0.24,-5.52,8.44,-0.0024,0.0049,-0.0037,246.86,-11.06,-31.57,51.16,1,34.067745,-118.449165,0.00,3.48
21697,0.9571,-0.2845,-0.0270,0.0477,0.26,-5.49,8.43,-0.0134,0.0049,-0.0049,246.89,-11.08,-31.63,51.16,1,34.067745,-118.449165,0.00,3.48
21722,0.9571,-0.2843,-0.0270,0.0478,0.26,-5.50,8.45,0.0024,0.0073,-0.0012,247.35,-11.77,-31.56,51.16,1,34.067745,-118.449165,0.00,3.48
21741,0.9571,-0.2844,-0.0270,0.0476,0.25,-5.52,8.43,-0.0098,0.0049,-0.0049,247.24,-10.89,-30.94,51.15,1,34.067745,-118.449165,0.00,3.48
21759,0.9571,-0.2845,-0.0270,0.0477,0.25,-5.52,8.43,-0.0061,0.0086,-0.0012,247.15,-11.27,-32.23,51.15,1,34.067745,-118.449165,0.00,3.48
21784,0.9571,-0.2845,-0.0270,0.0478,0.25,-5.50,8.42,-0.0073,0.0024,-0.0049,247.08,-10.92,-32.78,51.17,1,34.067745,-118.449165,0.00,3.48
