ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
36400,0.317,0.0173,0.0188,0.9481,0.72,0.42,9.88,0.0114,0.0062,-0.0048,30.1,39.93,30,118.93,1,49.027488,8.350027,26.06,307.01
36500,0.3171,0.0173,0.0188,0.9481,0.75,0.35,9.93,0.0105,0.0055,-0.0047,30.1,39.93,30,118.93,1,49.027496,8.350013,26.07,307.01
36600,0.3171,0.0172,0.019,0.9481,0.75,0.32,9.94,0.0118,0.0089,-0.005,30.1,39.92,30,118.94,1,49.027503,8.349998,26.08,307.01
36700,0.3171,0.0171,0.0191,0.948,0.74,0.37,9.89,0.0129,0.0121,-0.0055,30.1,39.92,30,118.94,1,49.02751,8.349983,26.09,307.02
36800,0.3171,0.0171,0.0192,0.948,0.77,0.42,9.89,0.0131,0.0124,-0.0041,30.1,39.92,30,118.95,1,49.027518,8.349969,26.1,307.02
36900,0.3171,0.0169,0.0193,0.948,0.77,0.41,9.91,0.0125,0.0159,-0.0049,30.1,39.92,30,118.95,1,49.027525,8.349954,26.12,307.02
37000,0.3172,0.0167,0.0194,0.948,0.72,0.43,9.87,0.0122,0.0215,-0.0058,30.11,39.92,30,118.95,1,49.027532,8.349939,26.13,307.02
37100,0.3172,0.0166,0.0194,0.948,0.69,0.48,9.8,0.0099,0.0207,-0.0063,30.11,39.92,30,118.96,1,49.02754,8.349925,26.13,307.03
37200,0.3173,0.0165,0.0194,0.948,0.72,0.42,9.78,0.0069,0.0206,-0.0069,30.11,39.91,30,118.96,1,49.027547,8.34991,26.14,307.03
37300,0.3173,0.0164,0.0195,0.948,0.68,0.34,9.84,0.0064,0.0217,-0.0074,30.12,39.91,30,118.96,1,49.027554,8.349895,26.15,307.04
37400,0.3174,0.0162,0.0196,0.948,0.61,0.38,9.84,0.0067,0.0246,-0.0082,30.12,39.91,30,118.96,1,49.027562,8.34988,26.16,307.05
37500,0.3174,0.016,0.0196,0.948,0.59,0.42,9.78,0.0055,0.026,-0.0079,30.12,39.91,30,118.97,1,49.027569,8.349866,26.17,307.05
37600,0.3174,0.0159,0.0196,0.9479,0.62,0.36,9.7,0.0039,0.0253,-0.0083,30.13,39.9,30,118.97,1,49.027576,8.349851,26.18,307.05
37700,0.3175,0.0158,0.0197,0.9479,0.62,0.28,9.69,0.0035,0.0251,-0.0082,30.13,39.9,30,118.97,1,49.027584,8.349836,26.19,307.06
37800,0.3175,0.0157,0.0198,0.9479,0.57,0.32,9.68,0.0041,0.0255,-0.0089,30.14,39.9,30,118.97,1,49.027591,8.349822,26.19,307.06
37900,0.3176,0.0156,0.0198,0.9479,0.54,0.35,9.62,0.005,0.0254,-0.0083,30.14,39.9,30,118.98,1,49.027598,8.349807,26.2,307.07
38000,0.3176,0.0155,0.0199,0.9479,0.54,0.34,9.61,0.0046,0.0226,-0.0082,30.14,39.89,30,118.98,1,49.027606,8.349792,26.21,307.07
38100,0.3177,0.0155,0.0199,0.9479,0.52,0.33,9.52,0.0052,0.0225,-0.0096,30.15,39.89,30,118.98,1,49.027613,8.349777,26.21,307.08
38200,0.3177,0.0154,0.02,0.9479,0.5,0.33,9.44,0.0058,0.0207,-0.0086,30.15,39.89,30,118.98,1,49.02762,8.349763,26.22,307.08
38300,0.3177,0.0155,0.02,0.9478,0.5,0.32,9.42,0.0053,0.0166,-0.009,30.15,39.89,30,118.99,1,49.027628,8.349748,26.23,307.09
38400,0.3178,0.0154,0.0201,0.9478,0.46,0.35,9.39,0.0063,0.0153,-0.0094,30.16,39.88,30,118.99,1,49.027635,8.349733,26.23,307.09
38500,0.3178,0.0154,0.0201,0.9478,0.41,0.39,9.26,0.0057,0.0144,-0.0097,30.16,39.88,30,118.99,1,49.027643,8.349718,26.24,307.1
38600,0.3179,0.0155,0.02,0.9478,0.41,0.36,9.19,0.0039,0.0087,-0.0094,30.16,39.88,30,118.99,1,49.02765,8.349704,26.24,307.1
38700,0.3179,0.0156,0.02,0.9478,0.43,0.31,9.23,0.0037,0.0043,-0.01,30.17,39.87,30,118.99,1,49.027657,8.349689,26.25,307.11
38800,0.318,0.0156,0.02,0.9478,0.41,0.25,9.16,0.0036,0.004,-0.0097,30.17,39.87,30,119.0,1,49.027665,8.349674,26.25,307.12
38900,0.3181,0.0158,0.0201,0.9477,0.39,0.28,9.16,0.0063,-0.0022,-0.0105,30.18,39.86,30,119.0,1,49.027672,8.349659,26.26,307.13
39000,0.3181,0.016,0.02,0.9477,0.41,0.27,9.21,0.007,-0.0087,-0.0094,30.18,39.86,30,119.0,1,49.02768,8.349645,26.26,307.13
39100,0.3181,0.0162,0.0201,0.9477,0.4,0.28,9.3,0.0086,-0.0114,-0.009,30.18,39.86,30,119.0,1,49.027687,8.34963,26.27,307.13
39200,0.3182,0.0163,0.0201,0.9477,0.38,0.33,9.39,0.0098,-0.0137,-0.0095,30.19,39.86,30,119.01,1,49.027694,8.349615,26.27,307.14
39300,0.3182,0.0166,0.0201,0.9477,0.39,0.38,9.48,0.0103,-0.0184,-0.0094,30.19,39.85,30,119.0,1,49.027702,8.3496,26.27,307.15
39400,0.3183,0.0167,0.0201,0.9476,0.43,0.4,9.51,0.0097,-0.0192,-0.0098,30.2,39.85,30,119.01,1,49.027709,8.349586,26.28,307.16
39500,0.3183,0.0168,0.0201,0.9476,0.4,0.41,9.56,0.0084,-0.0202,-0.0092,30.2,39.85,30,119.01,1,49.027716,8.349571,26.28,307.16
39600,0.3184,0.017,0.02,0.9476,0.4,0.43,9.7,0.0076,-0.0232,-0.0101,30.21,39.84,30,119.01,1,49.027724,8.349556,26.29,307.17
39700,0.3184,0.0172,0.0199,0.9476,0.45,0.43,9.8,0.0058,-0.0253,-0.0106,30.22,39.84,30,119.01,1,49.027731,8.349541,26.29,307.18
39800,0.3185,0.0172,0.0198,0.9476,0.46,0.45,9.84,0.003,-0.0242,-0.0109,30.22,39.83,30,119.01,1,49.027739,8.349526,26.3,307.19
39900,0.3185,0.0173,0.0198,0.9475,0.47,0.5,9.9,0.0014,-0.0247,-0.01,30.22,39.83,30,119.01,1,49.027746,8.349512,26.3,307.19
40000,0.3186,0.0174,0.0197,0.9475,0.47,0.53,9.93,-0.0002,-0.0236,-0.0107,30.23,39.83,30,119.02,1,49.027753,8.349497,26.31,307.2
40100,0.3186,0.0175,0.0196,0.9475,0.5,0.49,9.98,-0.0025,-0.0225,-0.0103,30.23,39.82,30,119.02,1,49.027761,8.349482,26.31,307.2
40200,0.3187,0.0176,0.0195,0.9475,0.52,0.41,10.08,-0.0034,-0.0235,-0.0101,30.24,39.82,30,119.02,1,49.027768,8.349467,26.32,307.21
40300,0.3188,0.0176,0.0195,0.9475,0.49,0.42,10.15,-0.0032,-0.0205,-0.0113,30.24,39.82,30,119.02,1,49.027776,8.349453,26.33,307.22
40400,0.3188,0.0176,0.0195,0.9474,0.46,0.51,10.12,-0.0036,-0.0173,-0.0118,30.25,39.81,30,119.03,1,49.027783,8.349438,26.33,307.23
40500,0.3189,0.0177,0.0193,0.9474,0.47,0.53,10.11,-0.0056,-0.0178,-0.0108,30.25,39.81,30,119.02,1,49.02779,8.349423,26.34,307.23
40600,0.319,0.0177,0.0192,0.9474,0.48,0.45,10.19,-0.0083,-0.0178,-0.0114,30.26,39.8,30,119.03,1,49.027798,8.349408,26.34,307.24
40700,0.319,0.0177,0.0191,0.9474,0.5,0.38,10.25,-0.0087,-0.0157,-0.0122,30.27,39.8,30,119.03,1,49.027805,8.349393,26.35,307.25
40800,0.3191,0.0177,0.0191,0.9474,0.53,0.41,10.29,-0.0081,-0.0138,-0.0121,30.27,39.8,30,119.03,1,49.027813,8.349379,26.35,307.26
40900,0.3192,0.0176,0.0191,0.9473,0.51,0.46,10.28,-0.0087,-0.0096,-0.0125,30.28,39.79,30,119.03,1,49.02782,8.349364,26.36,307.27
41000,0.3192,0.0175,0.019,0.9473,0.48,0.39,10.25,-0.0097,-0.0061,-0.0123,30.28,39.79,30,119.04,1,49.027828,8.349349,26.36,307.27
41100,0.3193,0.0175,0.019,0.9473,0.52,0.34,10.26,-0.0097,-0.0063,-0.0121,30.28,39.79,30,119.04,1,49.027835,8.349334,26.37,307.28
41200,0.3193,0.0174,0.019,0.9473,0.52,0.29,10.28,-0.0089,-0.0025,-0.0116,30.29,39.78,30,119.04,1,49.027842,8.349319,26.38,307.28
41300,0.3193,0.0173,0.0191,0.9473,0.46,0.36,10.24,-0.0052,0.0017,-0.0112,30.29,39.78,30,119.05,1,49.02785,8.349305,26.38,307.29
41400,0.3194,0.0173,0.019,0.9473,0.47,0.44,10.2,-0.0069,0.0027,-0.0121,30.3,39.78,30,119.05,1,49.027857,8.34929,26.39,307.3
41500,0.3195,0.0172,0.019,0.9472,0.47,0.39,10.25,-0.0081,0.0051,-0.012,30.3,39.77,30,119.05,1,49.027865,8.349275,26.39,307.3
41600,0.3195,0.017,0.019,0.9472,0.43,0.33,10.25,-0.0092,0.0083,-0.0121,30.31,39.77,30,119.05,1,49.027872,8.34926,26.39,307.31
41700,0.3196,0.0169,0.019,0.9472,0.39,0.34,10.22,-0.0091,0.0112,-0.0128,30.31,39.76,30,119.05,1,49.02788,8.349245,26.4,307.32
41800,0.3197,0.0167,0.0189,0.9472,0.38,0.4,10.11,-0.01,0.0138,-0.0135,30.32,39.76,30,119.06,1,49.027887,8.349231,26.4,307.33
41900,0.3197,0.0165,0.0188,0.9472,0.41,0.36,9.98,-0.013,0.0158,-0.0125,30.32,39.76,30,119.06,1,49.027894,8.349216,26.4,307.33
42000,0.3198,0.0164,0.0187,0.9472,0.37,0.25,9.97,-0.0141,0.0151,-0.0115,30.32,39.76,30,119.06,1,49.027902,8.349201,26.41,307.33
42100,0.3198,0.0163,0.0188,0.9472,0.35,0.2,9.94,-0.013,0.0163,-0.0111,30.33,39.75,30,119.07,1,49.027909,8.349186,26.41,307.34
42200,0.3199,0.0162,0.0188,0.9471,0.38,0.21,9.88,-0.0107,0.0169,-0.0121,30.33,39.75,30,119.07,1,49.027917,8.349171,26.41,307.35
42300,0.3199,0.0162,0.0188,0.9471,0.33,0.21,9.88,-0.0092,0.0169,-0.0105,30.33,39.75,30,119.07,1,49.027924,8.349156,26.42,307.35
42400,0.3199,0.016,0.0189,0.9471,0.27,0.24,9.88,-0.0068,0.0183,-0.0102,30.34,39.75,30,119.07,1,49.027932,8.349142,26.42,307.35
42500,0.32,0.016,0.0189,0.9471,0.28,0.26,9.83,-0.0052,0.0179,-0.0113,30.34,39.74,30,119.08,1,49.027939,8.349127,26.42,307.36
42600,0.32,0.0159,0.0189,0.9471,0.31,0.24,9.81,-0.0046,0.017,-0.0113,30.35,39.74,30,119.08,1,49.027947,8.349112,26.42,307.37
42700,0.3201,0.0158,0.019,0.947,0.29,0.24,9.78,-0.0035,0.0193,-0.0124,30.35,39.73,30,119.08,1,49.027954,8.349097,26.42,307.38
42800,0.3201,0.0157,0.0191,0.947,0.25,0.23,9.7,-0.0025,0.0188,-0.011,30.35,39.73,30,119.09,1,49.027961,8.349082,26.42,307.38
42900,0.3202,0.0157,0.0191,0.947,0.26,0.2,9.68,-0.0009,0.0162,-0.0114,30.36,39.73,30,119.09,1,49.027969,8.349067,26.43,307.39
43000,0.3203,0.0156,0.0191,0.947,0.25,0.18,9.7,0.0001,0.0157,-0.011,30.36,39.73,30,119.09,1,49.027976,8.349053,26.43,307.39
43100,0.3203,0.0156,0.0192,0.947,0.21,0.22,9.68,0.0017,0.0161,-0.0116,30.37,39.72,30,119.09,1,49.027984,8.349038,26.43,307.4
43200,0.3203,0.0155,0.0193,0.947,0.18,0.3,9.58,0.0032,0.0168,-0.0107,30.37,39.72,30,119.09,1,49.027991,8.349023,26.43,307.4
43300,0.3204,0.0154,0.0193,0.947,0.18,0.27,9.48,0.0018,0.0153,-0.0102,30.37,39.72,30,119.1,1,49.027999,8.349008,26.43,307.41
43400,0.3204,0.0154,0.0192,0.947,0.18,0.19,9.48,0.0005,0.0127,-0.0102,30.38,39.71,30,119.1,1,49.028006,8.348993,26.43,307.41
43500,0.3205,0.0154,0.0193,0.9469,0.18,0.18,9.5,0.0009,0.0107,-0.0108,30.38,39.71,30,119.1,1,49.028014,8.348979,26.43,307.42
43600,0.3205,0.0154,0.0193,0.9469,0.18,0.24,9.55,0.002,0.01,-0.0096,30.38,39.71,30,119.1,1,49.028021,8.348964,26.43,307.42
43700,0.3206,0.0154,0.0193,0.9469,0.2,0.3,9.6,0.0004,0.0085,-0.0105,30.39,39.7,30,119.11,1,49.028029,8.348949,26.43,307.43
43800,0.3206,0.0154,0.0192,0.9469,0.19,0.37,9.65,-0.0005,0.0083,-0.0099,30.39,39.7,30,119.11,1,49.028036,8.348934,26.43,307.43
43900,0.3207,0.0152,0.0192,0.9469,0.18,0.4,9.62,-0.0032,0.0105,-0.0099,30.4,39.7,30,119.11,1,49.028044,8.348919,26.43,307.44
44000,0.3206,0.0152,0.0191,0.9469,0.21,0.35,9.56,-0.006,0.0095,-0.0077,30.39,39.7,30,119.11,1,49.028051,8.348905,26.43,307.44
44100,0.3207,0.0152,0.019,0.9469,0.23,0.26,9.64,-0.0067,0.0083,-0.01,30.4,39.69,30,119.11,1,49.028059,8.34889,26.43,307.45
44200,0.3208,0.0151,0.0191,0.9468,0.19,0.26,9.66,-0.005,0.0105,-0.0098,30.41,39.69,30,119.12,1,49.028066,8.348875,26.43,307.45
44300,0.3208,0.015,0.0192,0.9468,0.16,0.32,9.62,-0.0027,0.011,-0.0097,30.41,39.69,30,119.12,1,49.028073,8.34886,26.43,307.46
44400,0.3209,0.015,0.0191,0.9468,0.17,0.35,9.62,-0.0033,0.0091,-0.0106,30.42,39.69,30,119.12,1,49.028081,8.348845,26.43,307.47
44500,0.321,0.015,0.0191,0.9468,0.17,0.27,9.7,-0.0034,0.0077,-0.0108,30.42,39.68,30,119.12,1,49.028088,8.348831,26.43,307.47
44600,0.321,0.0149,0.0192,0.9468,0.14,0.24,9.78,-0.0016,0.0085,-0.011,30.42,39.68,30,119.12,1,49.028096,8.348816,26.43,307.48
44700,0.3211,0.0149,0.0193,0.9467,0.12,0.32,9.76,0.0007,0.0108,-0.0116,30.43,39.67,30,119.12,1,49.028103,8.348801,26.43,307.49
44800,0.3211,0.0148,0.0193,0.9467,0.15,0.32,9.68,-0.0005,0.01,-0.012,30.44,39.67,30,119.13,1,49.028111,8.348786,26.43,307.5
44900,0.3212,0.0148,0.0192,0.9467,0.17,0.23,9.7,-0.0013,0.0085,-0.0121,30.44,39.67,30,119.13,1,49.028118,8.348771,26.43,307.5
45000,0.3213,0.0148,0.0193,0.9467,0.15,0.21,9.74,-0.0003,0.0089,-0.0119,30.44,39.66,30,119.13,1,49.028126,8.348757,26.43,307.51
45100,0.3213,0.0147,0.0194,0.9467,0.11,0.24,9.74,0.0016,0.0104,-0.0119,30.45,39.66,30,119.13,1,49.028133,8.348742,26.43,307.52
45200,0.3214,0.0147,0.0194,0.9466,0.09,0.29,9.75,0.0019,0.009,-0.0123,30.45,39.65,30,119.14,1,49.028141,8.348727,26.43,307.52
45300,0.3214,0.0147,0.0194,0.9466,0.08,0.35,9.74,0.0019,0.0079,-0.013,30.46,39.65,30,119.14,1,49.028148,8.348712,26.42,307.53
45400,0.3215,0.0146,0.0194,0.9466,0.1,0.37,9.68,0.0005,0.0088,-0.0118,30.46,39.65,30,119.14,1,49.028156,8.348698,26.42,307.54
45500,0.3215,0.0146,0.0193,0.9466,0.1,0.33,9.68,-0.0021,0.0077,-0.0111,30.47,39.65,30,119.14,1,49.028163,8.348683,26.42,307.54
45600,0.3216,0.0145,0.0192,0.9466,0.08,0.3,9.71,-0.0034,0.0067,-0.0125,30.47,39.64,30,119.14,1,49.028171,8.348668,26.42,307.55
45700,0.3216,0.0145,0.0192,0.9466,0.06,0.32,9.67,-0.0032,0.0075,-0.0122,30.48,39.64,30,119.15,1,49.028178,8.348653,26.42,307.56
45800,0.3217,0.0145,0.0192,0.9465,0.06,0.32,9.62,-0.005,0.0062,-0.0118,30.48,39.63,30,119.15,1,49.028186,8.348638,26.42,307.56
45900,0.3217,0.0145,0.0191,0.9465,0.07,0.33,9.69,-0.0051,0.0028,-0.0116,30.48,39.63,30,119.15,1,49.028193,8.348624,26.41,307.57
46000,0.3218,0.0145,0.0191,0.9465,0.06,0.31,9.72,-0.0044,0.003,-0.0117,30.49,39.63,30,119.15,1,49.028201,8.348609,26.41,307.57
46100,0.3219,0.0145,0.0191,0.9465,0.05,0.31,9.71,-0.004,0.0039,-0.0123,30.5,39.62,30,119.16,1,49.028208,8.348594,26.41,307.58
46200,0.3219,0.0145,0.0191,0.9465,0.06,0.3,9.69,-0.0048,0.0017,-0.0126,30.5,39.62,30,119.16,1,49.028216,8.348579,26.41,307.59
46300,0.322,0.0145,0.0191,0.9464,0.05,0.24,9.71,-0.0042,0.0014,-0.0129,30.51,39.62,30,119.16,1,49.028223,8.348565,26.41,307.6
46400,0.322,0.0145,0.0191,0.9464,0.07,0.2,9.74,-0.0025,0.0,-0.0123,30.51,39.61,30,119.16,1,49.028231,8.34855,26.4,307.6
46500,0.3221,0.0146,0.0191,0.9464,0.08,0.22,9.75,-0.0009,-0.001,-0.0127,30.52,39.61,30,119.17,1,49.028238,8.348535,26.4,307.61
46600,0.3222,0.0146,0.0191,0.9464,0.07,0.26,9.75,0.0001,-0.0,-0.0131,30.52,39.6,30,119.17,1,49.028246,8.34852,26.4,307.62
46700,0.3222,0.0146,0.0191,0.9464,0.05,0.28,9.71,0.0001,-0.0003,-0.0125,30.53,39.6,30,119.17,1,49.028253,8.348506,26.4,307.63
46800,0.3223,0.0147,0.0191,0.9463,0.09,0.28,9.71,-0.0007,-0.0033,-0.0119,30.53,39.6,30,119.17,1,49.028261,8.348491,26.4,307.63
46900,0.3223,0.0147,0.0191,0.9463,0.14,0.3,9.73,-0.0006,-0.0035,-0.0115,30.53,39.6,30,119.18,1,49.028268,8.348476,26.4,307.64
47000,0.3224,0.0146,0.019,0.9463,0.1,0.32,9.7,-0.0018,-0.0015,-0.0125,30.54,39.59,30,119.18,1,49.028276,8.348461,26.4,307.65
47100,0.3224,0.0147,0.0189,0.9463,0.13,0.34,9.7,-0.0036,-0.0042,-0.0116,30.54,39.59,30,119.18,1,49.028283,8.348447,26.39,307.65
47200,0.3225,0.0147,0.0189,0.9463,0.15,0.32,9.71,-0.0052,-0.0044,-0.0114,30.55,39.59,30,119.19,1,49.028291,8.348432,26.39,307.66
47300,0.3225,0.0147,0.0188,0.9463,0.15,0.31,9.74,-0.0065,-0.0033,-0.0113,30.55,39.58,30,119.19,1,49.028298,8.348417,26.39,307.66
47400,0.3225,0.0147,0.0187,0.9463,0.13,0.34,9.79,-0.0074,-0.0039,-0.0102,30.55,39.58,30,119.19,1,49.028306,8.348402,26.39,307.66
47500,0.3226,0.0147,0.0187,0.9462,0.14,0.36,9.8,-0.0084,-0.0034,-0.0102,30.55,39.58,30,119.2,1,49.028313,8.348388,26.39,307.67
47600,0.3226,0.0146,0.0186,0.9462,0.15,0.32,9.79,-0.0099,-0.0024,-0.0106,30.56,39.57,30,119.2,1,49.02832,8.348373,26.39,307.68
47700,0.3227,0.0147,0.0185,0.9462,0.16,0.25,9.8,-0.0108,-0.0045,-0.0102,30.56,39.57,30,119.2,1,49.028328,8.348358,26.39,307.68
47800,0.3227,0.0147,0.0185,0.9462,0.18,0.3,9.86,-0.009,-0.0051,-0.0104,30.57,39.57,30,119.2,1,49.028335,8.348343,26.39,307.69
47900,0.3228,0.0146,0.0184,0.9462,0.17,0.32,9.84,-0.0093,-0.0019,-0.0098,30.57,39.57,30,119.21,1,49.028343,8.348329,26.39,307.69
48000,0.3228,0.0147,0.0184,0.9462,0.16,0.25,9.88,-0.0085,-0.0035,-0.0092,30.57,39.57,30,119.21,1,49.02835,8.348314,26.39,307.69
48100,0.3228,0.0147,0.0184,0.9462,0.19,0.24,9.99,-0.0073,-0.0056,-0.0095,30.58,39.56,30,119.21,1,49.028358,8.348299,26.39,307.7
48200,0.3229,0.0147,0.0184,0.9461,0.19,0.3,9.91,-0.0045,-0.0021,-0.0098,30.58,39.56,30,119.22,1,49.028365,8.348284,26.39,307.71
48300,0.3229,0.0147,0.0184,0.9461,0.23,0.32,9.84,-0.0039,-0.0019,-0.0101,30.58,39.56,30,119.22,1,49.028373,8.34827,26.39,307.71
48400,0.323,0.0147,0.0184,0.9461,0.24,0.23,9.9,-0.004,-0.0034,-0.0103,30.59,39.55,30,119.22,1,49.02838,8.348255,26.39,307.72
48500,0.323,0.0147,0.0185,0.9461,0.2,0.2,9.9,-0.0018,-0.0006,-0.0103,30.59,39.55,30,119.23,1,49.028388,8.34824,26.4,307.72
48600,0.3231,0.0147,0.0185,0.9461,0.19,0.31,9.85,0.0,0.0003,-0.01,30.6,39.55,30,119.23,1,49.028395,8.348225,26.4,307.73
48700,0.3231,0.0147,0.0185,0.9461,0.23,0.34,9.86,-0.0001,-0.0022,-0.0101,30.6,39.54,30,119.24,1,49.028403,8.348211,26.4,307.73
48800,0.3232,0.0147,0.0185,0.946,0.23,0.36,9.89,-0.0008,0.0005,-0.0112,30.61,39.54,30,119.24,1,49.028411,8.348196,26.4,307.74
48900,0.3233,0.0145,0.0185,0.946,0.2,0.37,9.75,-0.0028,0.005,-0.0117,30.61,39.53,30,119.24,1,49.028418,8.348181,26.4,307.75
49000,0.3233,0.0145,0.0184,0.946,0.2,0.36,9.69,-0.0044,0.0029,-0.0103,30.61,39.53,30,119.25,1,49.028426,8.348166,26.4,307.75
49100,0.3233,0.0145,0.0183,0.946,0.17,0.29,9.7,-0.0064,0.0022,-0.0095,30.61,39.53,30,119.25,1,49.028433,8.348152,26.4,307.75
49200,0.3233,0.0145,0.0183,0.946,0.13,0.25,9.71,-0.0064,0.0016,-0.0094,30.62,39.53,30,119.25,1,49.028441,8.348137,26.4,307.76
49300,0.3234,0.0146,0.0182,0.946,0.16,0.37,9.75,-0.0058,-0.0017,-0.009,30.62,39.53,30,119.26,1,49.028448,8.348122,26.4,307.76
49400,0.3234,0.0145,0.0182,0.946,0.18,0.46,9.73,-0.0071,0.0001,-0.0082,30.62,39.53,30,119.26,1,49.028456,8.348108,26.4,307.76
49500,0.3234,0.0144,0.0181,0.946,0.14,0.44,9.73,-0.0098,0.0018,-0.0073,30.62,39.53,30,119.26,1,49.028463,8.348093,26.4,307.76
49600,0.3234,0.0145,0.0179,0.946,0.16,0.35,9.76,-0.0116,-0.0031,-0.0078,30.63,39.52,30,119.27,1,49.028471,8.348078,26.4,307.77
49700,0.3235,0.0145,0.0179,0.946,0.22,0.36,9.79,-0.0117,-0.0029,-0.0074,30.63,39.52,30,119.27,1,49.028478,8.348063,26.4,307.77
49800,0.3235,0.0144,0.0178,0.946,0.21,0.37,9.8,-0.0116,-0.0002,-0.0065,30.63,39.52,30,119.27,1,49.028486,8.348049,26.4,307.77
49900,0.3235,0.0145,0.0177,0.9459,0.17,0.31,9.88,-0.0115,-0.0037,-0.0071,30.63,39.52,30,119.28,1,49.028493,8.348034,26.4,307.78
50000,0.3235,0.0146,0.0177,0.9459,0.2,0.3,9.98,-0.0098,-0.0042,-0.0068,30.63,39.52,30,119.28,1,49.028501,8.348019,26.4,307.78
50100,0.3235,0.0144,0.0178,0.9459,0.19,0.31,9.87,-0.0069,0.0011,-0.0067,30.64,39.52,30,119.28,1,49.028508,8.348004,26.4,307.79
50200,0.3235,0.0145,0.0178,0.9459,0.2,0.23,9.89,-0.0045,-0.001,-0.005,30.63,39.52,30,119.29,1,49.028516,8.34799,26.4,307.78
50300,0.3236,0.0146,0.0179,0.9459,0.21,0.19,9.99,-0.0018,-0.0022,-0.0058,30.64,39.51,30,119.29,1,49.028523,8.347975,26.4,307.79
50400,0.3236,0.0144,0.0181,0.9459,0.16,0.2,9.88,0.0027,0.0051,-0.0051,30.64,39.51,30,119.3,1,49.028531,8.34796,26.4,307.79
50500,0.3235,0.0144,0.0182,0.9459,0.14,0.2,9.77,0.005,0.0045,-0.0039,30.64,39.52,30,119.3,1,49.028538,8.347946,26.4,307.79
50600,0.3236,0.0145,0.0182,0.9459,0.17,0.18,9.81,0.0066,0.0006,-0.0045,30.64,39.51,30,119.3,1,49.028546,8.347931,26.4,307.79
50700,0.3236,0.0144,0.0184,0.9459,0.12,0.19,9.75,0.009,0.0064,-0.0035,30.64,39.51,30,119.31,1,49.028553,8.347916,26.4,307.79
50800,0.3235,0.0144,0.0184,0.9459,0.07,0.17,9.66,0.0095,0.0067,-0.0023,30.63,39.52,30,119.31,1,49.028561,8.347901,26.39,307.78
50900,0.3236,0.0146,0.0185,0.9459,0.13,0.18,9.77,0.011,-0.0,-0.0026,30.64,39.51,30,119.31,1,49.028568,8.347887,26.39,307.79
51000,0.3235,0.0145,0.0186,0.9459,0.12,0.22,9.86,0.0127,0.0038,-0.0013,30.63,39.52,30,119.32,1,49.028576,8.347872,26.39,307.78
51100,0.3235,0.0144,0.0187,0.9459,0.09,0.3,9.79,0.0134,0.0075,-0.0014,30.63,39.52,30,119.32,1,49.028583,8.347857,26.39,307.78
51200,0.3235,0.0145,0.0187,0.9459,0.14,0.33,9.88,0.0122,0.0026,-0.0009,30.63,39.52,30,119.32,1,49.028591,8.347843,26.39,307.78
51300,0.3235,0.0144,0.0188,0.9459,0.14,0.32,10.01,0.0105,0.0054,-0.0002,30.63,39.52,30,119.33,1,49.028598,8.347828,26.39,307.78
51400,0.3235,0.0142,0.0189,0.9459,0.1,0.34,9.97,0.0111,0.0116,0.0007,30.63,39.52,30,119.33,1,49.028606,8.347813,26.39,307.77
51500,0.3234,0.0142,0.0189,0.946,0.11,0.37,10.02,0.0101,0.0096,0.002,30.62,39.52,30,119.34,1,49.028613,8.347798,26.39,307.77
51600,0.3234,0.0141,0.019,0.946,0.16,0.38,10.05,0.0104,0.0127,0.0023,30.62,39.53,30,119.34,1,49.028621,8.347784,26.39,307.76
51700,0.3234,0.0139,0.0192,0.946,0.12,0.36,9.99,0.0105,0.0191,0.0017,30.62,39.53,30,119.34,1,49.028628,8.347769,26.39,307.76
51800,0.3233,0.0138,0.0192,0.946,0.06,0.28,9.99,0.0109,0.0184,0.0025,30.62,39.53,30,119.35,1,49.028636,8.347754,26.38,307.76
51900,0.3233,0.0138,0.0194,0.946,0.09,0.27,9.99,0.0143,0.0181,0.0022,30.62,39.53,30,119.35,1,49.028644,8.34774,26.38,307.76
52000,0.3233,0.0135,0.0197,0.946,0.05,0.34,9.81,0.0165,0.0259,0.0024,30.61,39.53,30,119.35,1,49.028651,8.347725,26.38,307.75
52100,0.3233,0.0135,0.0198,0.946,0.01,0.26,9.65,0.0168,0.0255,0.0031,30.61,39.53,30,119.36,1,49.028659,8.34771,26.38,307.75
52200,0.3232,0.0136,0.0199,0.946,0.07,0.14,9.75,0.02,0.0195,0.0031,30.61,39.54,30,119.36,1,49.028666,8.347696,26.38,307.75
52300,0.3232,0.0135,0.0203,0.946,0.08,0.1,9.72,0.0253,0.0235,0.0039,30.61,39.54,30,119.36,1,49.028674,8.347681,26.37,307.74
52400,0.3231,0.0133,0.0207,0.946,0.03,0.2,9.6,0.0308,0.028,0.0048,30.6,39.54,30,119.37,1,49.028681,8.347666,26.37,307.73
52500,0.3231,0.0134,0.0209,0.946,0.05,0.14,9.64,0.0353,0.0231,0.0055,30.6,39.55,30,119.37,1,49.028689,8.347652,26.37,307.73
52600,0.3231,0.0135,0.0214,0.946,0.06,0.07,9.77,0.0421,0.023,0.0056,30.59,39.55,30,119.37,1,49.028696,8.347637,26.37,307.72
52700,0.323,0.0133,0.0219,0.946,0.02,0.07,9.7,0.0508,0.0284,0.0054,30.59,39.55,30,119.38,1,49.028704,8.347622,26.37,307.72
