ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
37700,0.389,-0.0115,0.0258,0.9208,-0.93,0.37,9.86,0.0034,0.0117,-0.0056,35.82,34.88,30,115.98,1,49.029494,8.347961,19.62,315.76
37800,0.3891,-0.0115,0.0259,0.9208,-0.95,0.31,10.02,0.0044,0.0104,-0.0057,35.83,34.88,30,115.98,1,49.029501,8.347952,19.61,315.77
37900,0.3891,-0.0117,0.026,0.9208,-0.98,0.28,9.98,0.006,0.017,-0.0049,35.83,34.88,30,115.98,1,49.029507,8.347942,19.6,315.77
38000,0.3891,-0.0118,0.0262,0.9208,-1.05,0.34,9.96,0.0077,0.0183,-0.0048,35.83,34.88,30,115.97,1,49.029514,8.347932,19.59,315.77
38100,0.3891,-0.0119,0.0262,0.9207,-1.09,0.33,9.95,0.0074,0.0183,-0.0048,35.83,34.88,30,115.97,1,49.02952,8.347923,19.57,315.77
38200,0.3891,-0.0121,0.0263,0.9207,-1.1,0.33,9.8,0.0058,0.0221,-0.0051,35.83,34.87,30,115.97,1,49.029527,8.347913,19.56,315.77
38300,0.3891,-0.0122,0.0263,0.9207,-1.15,0.26,9.7,0.0053,0.0218,-0.0047,35.83,34.87,30,115.97,1,49.029533,8.347903,19.54,315.78
38400,0.3892,-0.0121,0.0263,0.9207,-1.2,0.19,9.77,0.0054,0.0168,-0.0047,35.83,34.87,30,115.96,1,49.02954,8.347894,19.53,315.78
38500,0.3892,-0.0121,0.0265,0.9207,-1.24,0.29,9.85,0.0093,0.0162,-0.0047,35.83,34.87,30,115.96,1,49.029546,8.347884,19.51,315.78
38600,0.3892,-0.0123,0.0267,0.9207,-1.34,0.44,9.8,0.0099,0.0206,-0.0047,35.83,34.87,30,115.96,1,49.029553,8.347875,19.5,315.78
38700,0.3892,-0.0124,0.0266,0.9207,-1.41,0.44,9.76,0.0058,0.0191,-0.0044,35.84,34.87,30,115.95,1,49.029559,8.347865,19.48,315.78
38800,0.3892,-0.0124,0.0265,0.9207,-1.36,0.32,9.8,0.0018,0.0156,-0.0046,35.84,34.87,30,115.95,1,49.029566,8.347856,19.46,315.79
38900,0.3893,-0.0125,0.0266,0.9206,-1.32,0.33,9.69,0.0018,0.0177,-0.0054,35.84,34.86,30,115.95,1,49.029572,8.347846,19.44,315.79
39000,0.3893,-0.0126,0.0266,0.9206,-1.36,0.42,9.63,0.0011,0.0176,-0.0047,35.84,34.86,30,115.94,1,49.029579,8.347836,19.42,315.79
39100,0.3893,-0.0127,0.0265,0.9206,-1.46,0.48,9.68,-0.0015,0.0161,-0.0048,35.84,34.86,30,115.94,1,49.029585,8.347827,19.4,315.8
39200,0.3893,-0.0128,0.0265,0.9206,-1.57,0.37,9.76,-0.0043,0.0161,-0.0039,35.84,34.86,30,115.94,1,49.029592,8.347817,19.38,315.79
39300,0.3894,-0.0128,0.0265,0.9206,-1.58,0.43,9.71,-0.0037,0.0142,-0.0053,35.85,34.86,30,115.93,1,49.029598,8.347808,19.36,315.8
39400,0.3894,-0.0129,0.0265,0.9206,-1.57,0.51,9.58,-0.0042,0.0145,-0.0046,35.85,34.86,30,115.93,1,49.029605,8.347798,19.33,315.8
39500,0.3894,-0.0129,0.0264,0.9206,-1.55,0.46,9.53,-0.0054,0.0102,-0.0051,35.85,34.85,30,115.93,1,49.029611,8.347789,19.31,315.81
39600,0.3894,-0.0128,0.0263,0.9206,-1.51,0.33,9.64,-0.0056,0.0053,-0.0048,35.85,34.85,30,115.93,1,49.029617,8.347779,19.29,315.81
39700,0.3894,-0.0128,0.0264,0.9206,-1.53,0.34,9.71,-0.003,0.0076,-0.0045,35.85,34.85,30,115.92,1,49.029624,8.34777,19.27,315.81
39800,0.3895,-0.0129,0.0265,0.9206,-1.59,0.39,9.63,-0.0013,0.0097,-0.005,35.85,34.85,30,115.92,1,49.02963,8.34776,19.25,315.81
39900,0.3895,-0.0128,0.0265,0.9205,-1.6,0.4,9.62,0.0002,0.0046,-0.0058,35.86,34.84,30,115.92,1,49.029637,8.347751,19.22,315.82
40000,0.3896,-0.0128,0.0265,0.9205,-1.61,0.43,9.62,0.0015,0.0038,-0.0063,35.86,34.84,30,115.91,1,49.029643,8.347741,19.2,315.83
40100,0.3896,-0.0129,0.0266,0.9205,-1.7,0.38,9.52,0.0019,0.0077,-0.0061,35.86,34.84,30,115.91,1,49.029649,8.347732,19.17,315.83
40200,0.3896,-0.0127,0.0265,0.9205,-1.71,0.29,9.58,0.0028,0.0,-0.0068,35.87,34.84,30,115.91,1,49.029656,8.347723,19.15,315.84
40300,0.3897,-0.0125,0.0265,0.9205,-1.63,0.25,9.71,0.0047,-0.0042,-0.0069,35.87,34.83,30,115.9,1,49.029662,8.347713,19.13,315.84
40400,0.3897,-0.0127,0.0267,0.9205,-1.61,0.28,9.56,0.0062,0.0019,-0.0075,35.87,34.83,30,115.9,1,49.029669,8.347704,19.1,315.85
40500,0.3897,-0.0126,0.0267,0.9205,-1.6,0.3,9.51,0.0081,-0.0001,-0.0065,35.87,34.83,30,115.9,1,49.029675,8.347694,19.08,315.85
40600,0.3898,-0.0124,0.0267,0.9204,-1.61,0.28,9.63,0.0083,-0.0051,-0.007,35.88,34.82,30,115.89,1,49.029681,8.347685,19.06,315.85
40700,0.3898,-0.0125,0.0268,0.9204,-1.67,0.23,9.58,0.0092,-0.0007,-0.0067,35.88,34.82,30,115.89,1,49.029688,8.347676,19.03,315.86
40800,0.3898,-0.0124,0.0269,0.9204,-1.71,0.24,9.51,0.0096,-0.0013,-0.0063,35.88,34.82,30,115.89,1,49.029694,8.347666,19.01,315.86
40900,0.3899,-0.0122,0.0269,0.9204,-1.68,0.28,9.63,0.0108,-0.0076,-0.0065,35.88,34.82,30,115.88,1,49.0297,8.347657,18.98,315.86
41000,0.3899,-0.0122,0.027,0.9204,-1.66,0.36,9.69,0.0113,-0.0047,-0.0059,35.89,34.82,30,115.88,1,49.029707,8.347648,18.96,315.87
41100,0.3899,-0.0123,0.0269,0.9204,-1.7,0.35,9.64,0.0078,-0.0026,-0.0059,35.89,34.82,30,115.88,1,49.029713,8.347638,18.93,315.87
41200,0.39,-0.0121,0.0268,0.9204,-1.69,0.31,9.78,0.0056,-0.0087,-0.0065,35.89,34.81,30,115.87,1,49.029719,8.347629,18.91,315.88
41300,0.39,-0.0122,0.0268,0.9204,-1.69,0.3,9.85,0.0044,-0.0062,-0.0054,35.89,34.81,30,115.87,1,49.029725,8.34762,18.88,315.88
41400,0.39,-0.0123,0.0269,0.9204,-1.7,0.36,9.8,0.0041,-0.0023,-0.0051,35.89,34.81,30,115.87,1,49.029732,8.347611,18.86,315.88
41500,0.39,-0.0121,0.0267,0.9204,-1.66,0.45,9.85,0.0014,-0.0063,-0.0043,35.89,34.81,30,115.86,1,49.029738,8.347601,18.83,315.88
41600,0.39,-0.0123,0.0266,0.9203,-1.65,0.45,9.86,-0.0032,-0.0022,-0.0045,35.89,34.81,30,115.86,1,49.029744,8.347592,18.81,315.88
41700,0.39,-0.0125,0.0266,0.9203,-1.69,0.35,9.78,-0.0062,0.0024,-0.0049,35.9,34.81,30,115.86,1,49.029751,8.347583,18.79,315.88
41800,0.3901,-0.0123,0.0265,0.9203,-1.73,0.24,9.9,-0.0052,-0.0046,-0.0048,35.9,34.8,30,115.85,1,49.029757,8.347574,18.76,315.89
41900,0.3901,-0.0121,0.0266,0.9203,-1.67,0.33,10.06,-0.0012,-0.0071,-0.0057,35.9,34.8,30,115.85,1,49.029763,8.347564,18.74,315.89
42000,0.3901,-0.0123,0.0267,0.9203,-1.7,0.45,10.0,0.0013,0.0011,-0.0059,35.9,34.8,30,115.85,1,49.029769,8.347555,18.71,315.9
42100,0.3901,-0.0123,0.0267,0.9203,-1.74,0.5,9.96,-0.0007,0.0008,-0.0054,35.91,34.8,30,115.84,1,49.029775,8.347546,18.69,315.9
42200,0.3902,-0.0124,0.0266,0.9203,-1.73,0.41,10.01,-0.004,-0.0001,-0.0064,35.91,34.79,30,115.84,1,49.029782,8.347537,18.66,315.91
42300,0.3902,-0.0125,0.0266,0.9203,-1.77,0.27,9.95,-0.004,0.0046,-0.0051,35.91,34.79,30,115.84,1,49.029788,8.347528,18.64,315.9
42400,0.3902,-0.0124,0.0267,0.9202,-1.73,0.27,9.86,-0.0005,0.0018,-0.0055,35.91,34.79,30,115.84,1,49.029794,8.347519,18.61,315.91
42500,0.3903,-0.0122,0.0267,0.9202,-1.67,0.42,9.91,0.003,-0.0024,-0.0063,35.92,34.78,30,115.83,1,49.0298,8.347509,18.59,315.92
42600,0.3903,-0.0124,0.0268,0.9202,-1.72,0.39,9.89,0.0024,0.0034,-0.006,35.92,34.78,30,115.83,1,49.029806,8.3475,18.56,315.92
42700,0.3904,-0.0124,0.0268,0.9202,-1.83,0.31,9.9,0.0023,0.0031,-0.0071,35.92,34.78,30,115.83,1,49.029813,8.347491,18.53,315.93
42800,0.3904,-0.0123,0.0268,0.9202,-1.83,0.29,9.97,0.003,-0.0008,-0.0057,35.92,34.78,30,115.82,1,49.029819,8.347482,18.51,315.93
42900,0.3904,-0.0125,0.0268,0.9202,-1.79,0.37,9.86,0.0022,0.004,-0.0052,35.92,34.78,30,115.82,1,49.029825,8.347473,18.48,315.93
43000,0.3904,-0.0125,0.0268,0.9202,-1.79,0.36,9.8,0.0015,0.0036,-0.0059,35.93,34.78,30,115.82,1,49.029831,8.347464,18.45,315.93
43100,0.3905,-0.0124,0.0267,0.9201,-1.77,0.37,9.9,-0.0004,-0.0004,-0.0061,35.93,34.77,30,115.82,1,49.029837,8.347455,18.43,315.94
43200,0.3905,-0.0126,0.0267,0.9201,-1.77,0.41,9.78,-0.0029,0.0054,-0.0056,35.93,34.77,30,115.81,1,49.029843,8.347446,18.4,315.94
43300,0.3905,-0.0127,0.0266,0.9201,-1.83,0.32,9.67,-0.0061,0.0061,-0.0056,35.93,34.77,30,115.81,1,49.02985,8.347437,18.37,315.94
43400,0.3905,-0.0125,0.0265,0.9201,-1.85,0.21,9.79,-0.0064,-0.001,-0.0053,35.93,34.77,30,115.81,1,49.029856,8.347428,18.34,315.94
43500,0.3905,-0.0126,0.0266,0.9201,-1.87,0.22,9.84,-0.0042,0.0018,-0.0049,35.93,34.77,30,115.81,1,49.029862,8.347419,18.32,315.95
43600,0.3905,-0.0126,0.0267,0.9201,-1.87,0.32,9.72,-0.0019,0.0043,-0.0047,35.94,34.77,30,115.8,1,49.029868,8.34741,18.29,315.95
43700,0.3906,-0.0125,0.0266,0.9201,-1.78,0.39,9.73,-0.0024,-0.002,-0.0043,35.94,34.76,30,115.8,1,49.029874,8.347401,18.26,315.95
43800,0.3905,-0.0125,0.0266,0.9201,-1.75,0.36,9.84,-0.0017,-0.0018,-0.0034,35.94,34.76,30,115.8,1,49.02988,8.347392,18.24,315.95
43900,0.3906,-0.0127,0.0266,0.9201,-1.82,0.28,9.75,-0.0021,0.0055,-0.0036,35.94,34.76,30,115.79,1,49.029886,8.347383,18.21,315.95
44000,0.3906,-0.0125,0.0266,0.9201,-1.83,0.29,9.78,-0.0001,0.0003,-0.0041,35.94,34.76,30,115.79,1,49.029892,8.347374,18.18,315.96
44100,0.3906,-0.0125,0.0267,0.9201,-1.8,0.34,9.83,0.0024,-0.0002,-0.0034,35.94,34.76,30,115.79,1,49.029898,8.347365,18.16,315.96
44200,0.3906,-0.0126,0.0269,0.9201,-1.86,0.35,9.78,0.0043,0.0057,-0.0041,35.94,34.76,30,115.79,1,49.029904,8.347356,18.13,315.96
44300,0.3907,-0.0126,0.0269,0.9201,-1.88,0.3,9.82,0.005,0.0029,-0.0043,35.94,34.76,30,115.78,1,49.02991,8.347347,18.1,315.96
44400,0.3907,-0.0125,0.0269,0.92,-1.85,0.3,9.86,0.0065,0.0023,-0.005,35.95,34.75,30,115.78,1,49.029916,8.347339,18.07,315.97
44500,0.3907,-0.0127,0.0271,0.92,-1.89,0.34,9.73,0.007,0.0077,-0.0053,35.95,34.75,30,115.78,1,49.029922,8.34733,18.04,315.97
44600,0.3908,-0.0126,0.0271,0.92,-1.9,0.29,9.62,0.0071,0.0058,-0.0052,35.95,34.75,30,115.78,1,49.029928,8.347321,18.01,315.98
44700,0.3908,-0.0125,0.0271,0.92,-1.84,0.15,9.77,0.0076,-0.0006,-0.0044,35.95,34.75,30,115.77,1,49.029934,8.347312,17.99,315.98
44800,0.3908,-0.0125,0.0272,0.92,-1.86,0.13,9.84,0.0112,0.0034,-0.0044,35.95,34.75,30,115.77,1,49.02994,8.347303,17.96,315.98
44900,0.3908,-0.0126,0.0275,0.92,-1.91,0.3,9.73,0.015,0.0074,-0.0039,35.95,34.75,30,115.77,1,49.029946,8.347294,17.93,315.98
45000,0.3909,-0.0125,0.0275,0.92,-1.9,0.39,9.71,0.0138,0.0047,-0.0051,35.96,34.74,30,115.77,1,49.029952,8.347286,17.9,315.99
45100,0.3909,-0.0126,0.0275,0.92,-1.87,0.31,9.72,0.0113,0.0053,-0.0046,35.96,34.74,30,115.76,1,49.029958,8.347277,17.87,315.99
45200,0.3909,-0.0126,0.0276,0.9199,-1.9,0.28,9.72,0.0113,0.0078,-0.0042,35.96,34.74,30,115.76,1,49.029964,8.347268,17.84,315.99
45300,0.3909,-0.0126,0.0276,0.9199,-1.94,0.34,9.74,0.0113,0.0072,-0.0035,35.96,34.74,30,115.76,1,49.02997,8.347259,17.81,315.99
45400,0.3909,-0.0127,0.0277,0.9199,-1.96,0.36,9.76,0.0097,0.0071,-0.0032,35.96,34.74,30,115.76,1,49.029976,8.347251,17.79,315.99
45500,0.3909,-0.0127,0.0277,0.9199,-1.96,0.34,9.74,0.0086,0.0083,-0.0045,35.96,34.74,30,115.75,1,49.029982,8.347242,17.76,315.99
45600,0.3909,-0.0128,0.0277,0.9199,-2.01,0.34,9.75,0.0072,0.0075,-0.0041,35.96,34.74,30,115.75,1,49.029988,8.347233,17.72,316.0
45700,0.391,-0.0128,0.0277,0.9199,-2.0,0.43,9.78,0.0067,0.007,-0.0042,35.97,34.73,30,115.75,1,49.029994,8.347225,17.69,316.0
45800,0.391,-0.0128,0.0278,0.9199,-1.94,0.49,9.73,0.0065,0.0075,-0.0032,35.97,34.73,30,115.75,1,49.03,8.347216,17.67,316.0
45900,0.391,-0.0129,0.0277,0.9199,-1.94,0.46,9.72,0.004,0.008,-0.0035,35.97,34.73,30,115.74,1,49.030006,8.347207,17.64,316.0
46000,0.391,-0.0129,0.0277,0.9199,-1.98,0.4,9.79,0.0027,0.0062,-0.0036,35.97,34.73,30,115.74,1,49.030012,8.347199,17.61,316.0
46100,0.391,-0.0129,0.0277,0.9199,-2.02,0.41,9.83,0.0032,0.0058,-0.0046,35.97,34.73,30,115.74,1,49.030017,8.34719,17.58,316.01
46200,0.391,-0.0129,0.0278,0.9199,-2.06,0.49,9.83,0.0038,0.0062,-0.0036,35.97,34.73,30,115.74,1,49.030023,8.347182,17.54,316.01
46300,0.3911,-0.013,0.0278,0.9198,-2.08,0.5,9.81,0.003,0.007,-0.0044,35.97,34.73,30,115.73,1,49.030029,8.347173,17.51,316.01
46400,0.3911,-0.0129,0.0278,0.9198,-2.06,0.49,9.8,0.0026,0.0054,-0.0046,35.98,34.72,30,115.73,1,49.030035,8.347164,17.48,316.02
46500,0.3911,-0.013,0.0278,0.9198,-2.07,0.49,9.75,0.0016,0.0059,-0.005,35.98,34.72,30,115.73,1,49.030041,8.347156,17.45,316.02
46600,0.3912,-0.013,0.0278,0.9198,-2.08,0.47,9.75,0.0013,0.0047,-0.0054,35.98,34.72,30,115.72,1,49.030047,8.347147,17.42,316.02
46700,0.3912,-0.013,0.0277,0.9198,-2.06,0.44,9.77,-0.0003,0.0031,-0.0054,35.98,34.72,30,115.72,1,49.030052,8.347139,17.39,316.03
46800,0.3912,-0.013,0.0278,0.9198,-2.09,0.43,9.73,-0.0009,0.0046,-0.0045,35.98,34.72,30,115.72,1,49.030058,8.34713,17.35,316.03
46900,0.3912,-0.0131,0.0277,0.9198,-2.13,0.42,9.66,-0.0017,0.0041,-0.0053,35.99,34.71,30,115.72,1,49.030064,8.347122,17.32,316.03
47000,0.3912,-0.013,0.0277,0.9198,-2.16,0.43,9.65,-0.0025,0.002,-0.0044,35.99,34.71,30,115.71,1,49.03007,8.347113,17.29,316.03
47100,0.3912,-0.013,0.0276,0.9198,-2.16,0.42,9.64,-0.0034,0.0013,-0.0042,35.99,34.71,30,115.71,1,49.030076,8.347105,17.25,316.03
47200,0.3913,-0.013,0.0276,0.9198,-2.17,0.42,9.61,-0.0041,-0.0003,-0.0039,35.99,34.71,30,115.71,1,49.030081,8.347096,17.22,316.04
47300,0.3913,-0.013,0.0275,0.9198,-2.17,0.41,9.63,-0.0066,-0.0021,-0.0038,35.99,34.71,30,115.71,1,49.030087,8.347088,17.19,316.04
47400,0.3913,-0.013,0.0274,0.9198,-2.2,0.36,9.66,-0.007,-0.0027,-0.0031,35.99,34.71,30,115.7,1,49.030093,8.34708,17.15,316.04
47500,0.3913,-0.0129,0.0273,0.9198,-2.21,0.3,9.75,-0.007,-0.0041,-0.0031,35.99,34.71,30,115.7,1,49.030098,8.347071,17.12,316.04
47600,0.3913,-0.0128,0.0274,0.9198,-2.2,0.32,9.81,-0.0044,-0.0062,-0.0023,35.99,34.71,30,115.7,1,49.030104,8.347063,17.08,316.04
47700,0.3913,-0.0129,0.0274,0.9198,-2.18,0.38,9.77,-0.0036,-0.0034,-0.0014,35.99,34.71,30,115.7,1,49.03011,8.347054,17.05,316.04
47800,0.3913,-0.0129,0.0274,0.9198,-2.2,0.36,9.7,-0.0031,-0.002,-0.002,35.99,34.71,30,115.69,1,49.030116,8.347046,17.02,316.04
47900,0.3913,-0.0128,0.0273,0.9198,-2.19,0.31,9.74,-0.003,-0.0048,-0.0031,35.99,34.7,30,115.69,1,49.030121,8.347038,16.98,316.05
48000,0.3914,-0.0129,0.0274,0.9197,-2.2,0.31,9.7,-0.0017,-0.0022,-0.0035,36.0,34.7,30,115.69,1,49.030127,8.347029,16.95,316.05
48100,0.3914,-0.0129,0.0275,0.9197,-2.25,0.34,9.59,0.0003,-0.0002,-0.0029,36.0,34.7,30,115.69,1,49.030133,8.347021,16.91,316.05
48200,0.3913,-0.0128,0.0274,0.9197,-2.29,0.35,9.59,0.0002,-0.0045,-0.0019,36.0,34.7,30,115.68,1,49.030138,8.347013,16.88,316.05
48300,0.3914,-0.0127,0.0274,0.9197,-2.29,0.31,9.66,0.0005,-0.0063,-0.0017,36.0,34.7,30,115.68,1,49.030144,8.347005,16.84,316.05
48400,0.3914,-0.0126,0.0274,0.9197,-2.29,0.33,9.72,0.0021,-0.0063,-0.0013,36.0,34.7,30,115.68,1,49.030149,8.346996,16.8,316.05
48500,0.3913,-0.0126,0.0275,0.9197,-2.3,0.42,9.75,0.003,-0.0053,-0.0009,36.0,34.7,30,115.67,1,49.030155,8.346988,16.77,316.05
48600,0.3913,-0.0126,0.0274,0.9197,-2.3,0.42,9.78,0.0019,-0.0046,-0.0007,36.0,34.7,30,115.67,1,49.030161,8.34698,16.73,316.05
48700,0.3914,-0.0127,0.0274,0.9197,-2.3,0.33,9.77,0.001,-0.002,-0.0013,36.0,34.7,30,115.67,1,49.030166,8.346972,16.7,316.05
48800,0.3913,-0.0126,0.0275,0.9197,-2.3,0.28,9.82,0.003,-0.0036,-0.0003,36.0,34.7,30,115.67,1,49.030172,8.346964,16.66,316.05
48900,0.3914,-0.0126,0.0276,0.9197,-2.32,0.32,9.86,0.0047,-0.0023,-0.0006,36.0,34.7,30,115.66,1,49.030177,8.346955,16.62,316.05
49000,0.3913,-0.0126,0.0277,0.9198,-2.37,0.34,9.83,0.0064,0.0003,0.0011,35.99,34.71,30,115.66,1,49.030183,8.346947,16.59,316.04
49100,0.3913,-0.0126,0.0277,0.9198,-2.39,0.35,9.82,0.0081,-0.0003,0.0007,35.99,34.71,30,115.66,1,49.030188,8.346939,16.55,316.04
49200,0.3913,-0.0126,0.0278,0.9198,-2.37,0.34,9.82,0.0079,0.0,0.0007,35.99,34.71,30,115.66,1,49.030194,8.346931,16.51,316.04
49300,0.3913,-0.0126,0.0279,0.9198,-2.37,0.4,9.8,0.009,0.0012,0.001,35.99,34.71,30,115.65,1,49.030199,8.346923,16.47,316.04
49400,0.3913,-0.0126,0.0279,0.9198,-2.41,0.45,9.79,0.0079,0.0019,0.0009,35.99,34.71,30,115.65,1,49.030205,8.346915,16.43,316.04
49500,0.3913,-0.0126,0.0279,0.9198,-2.42,0.5,9.78,0.0061,0.0018,0.0013,35.99,34.71,30,115.65,1,49.03021,8.346907,16.4,316.04
49600,0.3913,-0.0127,0.0278,0.9198,-2.45,0.48,9.74,0.0027,0.0029,0.0011,35.99,34.71,30,115.65,1,49.030216,8.346899,16.36,316.04
49700,0.3912,-0.0127,0.0277,0.9198,-2.45,0.44,9.76,-0.0004,0.0009,0.0021,35.99,34.71,30,115.64,1,49.030221,8.346891,16.32,316.03
49800,0.3912,-0.0127,0.0276,0.9198,-2.43,0.46,9.82,-0.002,0.0007,0.0032,35.98,34.71,30,115.64,1,49.030227,8.346883,16.28,316.03
49900,0.3912,-0.0128,0.0277,0.9198,-2.43,0.49,9.86,-0.0023,0.0026,0.0029,35.98,34.72,30,115.64,1,49.030232,8.346875,16.24,316.03
50000,0.3912,-0.0128,0.0276,0.9198,-2.43,0.49,9.86,-0.0035,0.0027,0.0036,35.98,34.72,30,115.64,1,49.030238,8.346867,16.2,316.02
50100,0.3911,-0.0129,0.0276,0.9198,-2.44,0.44,9.91,-0.0033,0.0042,0.0036,35.98,34.72,30,115.63,1,49.030243,8.346859,16.16,316.02
50200,0.3911,-0.0129,0.0277,0.9198,-2.48,0.39,9.94,-0.0019,0.0051,0.0043,35.98,34.72,30,115.63,1,49.030248,8.346851,16.12,316.02
50300,0.3911,-0.0129,0.0278,0.9198,-2.49,0.43,9.92,0.0013,0.006,0.0046,35.97,34.72,30,115.63,1,49.030254,8.346843,16.08,316.01
50400,0.3911,-0.0129,0.0279,0.9198,-2.54,0.47,9.91,0.0032,0.0063,0.0041,35.97,34.73,30,115.63,1,49.030259,8.346836,16.04,316.01
50500,0.3911,-0.0129,0.0279,0.9198,-2.55,0.47,9.92,0.0048,0.0062,0.0036,35.97,34.73,30,115.63,1,49.030264,8.346828,16.0,316.01
50600,0.3911,-0.0129,0.028,0.9199,-2.53,0.5,9.94,0.0055,0.0041,0.0037,35.97,34.73,30,115.63,1,49.03027,8.34682,15.96,316.01
50700,0.391,-0.0129,0.028,0.9199,-2.53,0.54,9.91,0.0048,0.0047,0.0033,35.97,34.73,30,115.62,1,49.030275,8.346812,15.92,316.01
50800,0.391,-0.013,0.028,0.9199,-2.55,0.55,9.85,0.0032,0.0059,0.0036,35.97,34.73,30,115.62,1,49.03028,8.346804,15.88,316.01
50900,0.391,-0.013,0.0279,0.9199,-2.57,0.48,9.82,0.0004,0.005,0.0052,35.97,34.73,30,115.62,1,49.030286,8.346797,15.84,316.0
51000,0.3909,-0.013,0.0279,0.9199,-2.58,0.42,9.78,-0.0016,0.0038,0.0057,35.96,34.74,30,115.62,1,49.030291,8.346789,15.8,315.99
51100,0.3909,-0.013,0.0279,0.9199,-2.59,0.44,9.79,-0.0014,0.0033,0.0056,35.96,34.74,30,115.61,1,49.030296,8.346781,15.76,315.99
51200,0.3909,-0.013,0.0279,0.9199,-2.61,0.5,9.78,-0.0008,0.0027,0.0056,35.96,34.74,30,115.61,1,49.030301,8.346773,15.71,315.99
51300,0.3908,-0.013,0.0278,0.92,-2.61,0.5,9.79,-0.0015,0.002,0.0067,35.95,34.75,30,115.61,1,49.030307,8.346766,15.67,315.98
51400,0.3908,-0.013,0.0278,0.92,-2.6,0.47,9.79,-0.0016,0.0014,0.0077,35.95,34.75,30,115.61,1,49.030312,8.346758,15.63,315.97
51500,0.3907,-0.013,0.0278,0.92,-2.59,0.43,9.77,-0.0023,0.0013,0.0079,35.95,34.75,30,115.61,1,49.030317,8.34675,15.59,315.97
51600,0.3907,-0.013,0.0278,0.92,-2.59,0.48,9.74,-0.0026,0.0019,0.0088,35.94,34.76,30,115.61,1,49.030322,8.346743,15.55,315.96
51700,0.3906,-0.0131,0.0278,0.92,-2.59,0.51,9.7,-0.0033,0.0023,0.0083,35.94,34.76,30,115.6,1,49.030327,8.346735,15.5,315.96
51800,0.3906,-0.0131,0.0277,0.9201,-2.56,0.48,9.68,-0.006,0.0015,0.0095,35.94,34.77,30,115.6,1,49.030333,8.346728,15.46,315.95
51900,0.3905,-0.0131,0.0276,0.9201,-2.56,0.44,9.69,-0.0068,0.0004,0.0094,35.93,34.77,30,115.6,1,49.030338,8.34672,15.42,315.94
52000,0.3905,-0.0131,0.0276,0.9201,-2.58,0.51,9.7,-0.0055,0.0016,0.01,35.93,34.77,30,115.6,1,49.030343,8.346712,15.38,315.94
52100,0.3904,-0.0132,0.0276,0.9201,-2.59,0.54,9.68,-0.0062,0.0026,0.0099,35.92,34.78,30,115.59,1,49.030348,8.346705,15.34,315.93
52200,0.3903,-0.0132,0.0275,0.9202,-2.56,0.53,9.71,-0.0076,0.0012,0.0112,35.92,34.78,30,115.59,1,49.030353,8.346697,15.3,315.92
52300,0.3903,-0.0132,0.0275,0.9202,-2.55,0.49,9.72,-0.0091,0.002,0.0108,35.92,34.79,30,115.59,1,49.030358,8.34669,15.26,315.92
52400,0.3902,-0.0134,0.0275,0.9202,-2.57,0.5,9.67,-0.0088,0.0047,0.0114,35.91,34.79,30,115.59,1,49.030363,8.346682,15.22,315.91
52500,0.3902,-0.0133,0.0274,0.9202,-2.58,0.5,9.64,-0.0083,0.0029,0.0102,35.91,34.79,30,115.58,1,49.030368,8.346675,15.17,315.9
52600,0.3902,-0.0133,0.0274,0.9202,-2.57,0.47,9.69,-0.0072,0.0022,0.0106,35.9,34.8,30,115.58,1,49.030373,8.346668,15.13,315.9
52700,0.3901,-0.0133,0.0274,0.9203,-2.56,0.45,9.71,-0.0057,0.0029,0.0103,35.9,34.8,30,115.58,1,49.030378,8.34666,15.09,315.89
52800,0.3901,-0.0134,0.0275,0.9203,-2.58,0.51,9.76,-0.0038,0.0033,0.0101,35.9,34.8,30,115.58,1,49.030383,8.346653,15.05,315.89
52900,0.3901,-0.0134,0.0275,0.9203,-2.57,0.54,9.81,-0.0024,0.0031,0.009,35.9,34.8,30,115.58,1,49.030388,8.346645,15.01,315.89
53000,0.39,-0.0134,0.0275,0.9203,-2.57,0.53,9.82,-0.0029,0.0042,0.0091,35.9,34.81,30,115.57,1,49.030393,8.346638,14.97,315.88
53100,0.39,-0.0135,0.0275,0.9203,-2.59,0.49,9.76,-0.0032,0.0075,0.008,35.89,34.81,30,115.57,1,49.030398,8.346631,14.93,315.88
53200,0.3899,-0.0136,0.0275,0.9203,-2.59,0.44,9.65,-0.0034,0.0075,0.009,35.89,34.81,30,115.57,1,49.030403,8.346623,14.89,315.87
53300,0.3899,-0.0136,0.0276,0.9203,-2.6,0.41,9.55,-0.0028,0.0079,0.0095,35.88,34.82,30,115.57,1,49.030408,8.346616,14.84,315.86
53400,0.3898,-0.0137,0.0276,0.9204,-2.65,0.33,9.45,-0.002,0.0082,0.0097,35.88,34.82,30,115.57,1,49.030413,8.346609,14.8,315.86
53500,0.3898,-0.0135,0.0276,0.9204,-2.65,0.24,9.5,0.0003,0.0032,0.0096,35.88,34.82,30,115.56,1,49.030418,8.346602,14.76,315.85
53600,0.3897,-0.0134,0.0277,0.9204,-2.66,0.29,9.62,0.0041,0.0003,0.0109,35.87,34.83,30,115.56,1,49.030423,8.346594,14.71,315.84
