ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
35800,0.4042,-0.0131,0.0256,0.9142,-0.56,-0.75,9.54,0.0129,0.007,-0.0886,36.96,33.68,30,117.05,1,49.029177,8.347628,22.78,317.66
35900,0.4046,-0.0133,0.0258,0.914,-0.81,-0.73,9.62,0.0153,0.0139,-0.0896,36.99,33.64,30,117.05,1,49.029184,8.347617,22.77,317.71
36000,0.4051,-0.0132,0.0259,0.9138,-0.79,-0.73,9.54,0.0167,0.0089,-0.09,37.02,33.61,30,117.05,1,49.029192,8.347606,22.77,317.76
36100,0.4055,-0.013,0.0259,0.9136,-0.57,-0.83,9.57,0.0171,0.0003,-0.0917,37.05,33.57,30,117.04,1,49.0292,8.347595,22.76,317.82
36200,0.406,-0.013,0.0261,0.9134,-0.6,-0.83,9.55,0.021,0.0053,-0.0929,37.09,33.53,30,117.04,1,49.029208,8.347584,22.76,317.88
36300,0.4064,-0.013,0.0263,0.9132,-0.69,-0.71,9.47,0.0234,0.0065,-0.0933,37.12,33.5,30,117.03,1,49.029216,8.347574,22.75,317.93
36400,0.4069,-0.0127,0.0263,0.913,-0.62,-0.66,9.54,0.0237,-0.0032,-0.0943,37.15,33.46,30,117.03,1,49.029223,8.347563,22.75,317.99
36500,0.4073,-0.0127,0.0263,0.9128,-0.61,-0.76,9.65,0.0217,-0.0037,-0.0947,37.19,33.43,30,117.02,1,49.029231,8.347552,22.75,318.05
36600,0.4078,-0.0128,0.0265,0.9126,-0.72,-0.88,9.69,0.0219,0.0001,-0.0946,37.22,33.39,30,117.02,1,49.029239,8.347541,22.74,318.1
36700,0.4082,-0.0126,0.0265,0.9124,-0.72,-0.86,9.74,0.0231,-0.0044,-0.0948,37.25,33.35,30,117.01,1,49.029247,8.34753,22.74,318.16
36800,0.4086,-0.0125,0.0266,0.9122,-0.6,-0.79,9.76,0.0243,-0.0063,-0.0948,37.28,33.32,30,117.01,1,49.029255,8.34752,22.73,318.21
36900,0.4091,-0.0125,0.0267,0.912,-0.56,-0.8,9.74,0.0228,-0.0038,-0.0947,37.31,33.28,30,117.01,1,49.029262,8.347509,22.73,318.27
37000,0.4096,-0.0124,0.0268,0.9118,-0.54,-0.75,9.79,0.0225,-0.0063,-0.0966,37.35,33.24,30,117.0,1,49.02927,8.347498,22.73,318.33
37100,0.41,-0.0124,0.0268,0.9116,-0.52,-0.59,9.73,0.0211,-0.0042,-0.0966,37.38,33.21,30,117.0,1,49.029278,8.347487,22.73,318.38
37200,0.4105,-0.0126,0.0268,0.9114,-0.56,-0.53,9.5,0.0151,0.0016,-0.0972,37.41,33.17,30,116.99,1,49.029286,8.347477,22.72,318.44
37300,0.4109,-0.0126,0.0266,0.9112,-0.65,-0.64,9.47,0.0076,-0.0018,-0.0971,37.45,33.13,30,116.99,1,49.029294,8.347466,22.72,318.5
37400,0.4114,-0.0124,0.0265,0.911,-0.7,-0.86,9.63,0.0055,-0.0072,-0.0986,37.48,33.09,30,116.98,1,49.029302,8.347455,22.71,318.56
37500,0.4119,-0.0123,0.0266,0.9108,-0.65,-0.85,9.63,0.01,-0.0096,-0.0988,37.51,33.06,30,116.98,1,49.029309,8.347445,22.71,318.62
37600,0.4123,-0.0121,0.0267,0.9106,-0.58,-0.59,9.6,0.0148,-0.0117,-0.0995,37.55,33.02,30,116.97,1,49.029317,8.347434,22.71,318.68
37700,0.4128,-0.012,0.0267,0.9104,-0.61,-0.48,9.74,0.0139,-0.0135,-0.0998,37.58,32.98,30,116.97,1,49.029325,8.347423,22.7,318.73
37800,0.4133,-0.0119,0.0266,0.9101,-0.68,-0.61,9.93,0.0103,-0.014,-0.1004,37.62,32.94,30,116.97,1,49.029333,8.347413,22.7,318.79
37900,0.4138,-0.0119,0.0266,0.9099,-0.67,-0.71,10.01,0.01,-0.013,-0.1014,37.65,32.9,30,116.96,1,49.029341,8.347402,22.69,318.86
38000,0.4143,-0.0119,0.0268,0.9097,-0.67,-0.69,9.94,0.0122,-0.0108,-0.1029,37.69,32.86,30,116.96,1,49.029349,8.347391,22.69,318.92
38100,0.4148,-0.0118,0.0268,0.9095,-0.68,-0.68,9.94,0.0126,-0.0123,-0.1035,37.72,32.82,30,116.95,1,49.029357,8.347381,22.68,318.98
38200,0.4152,-0.0115,0.0267,0.9093,-0.62,-0.7,10.02,0.0114,-0.0178,-0.1029,37.76,32.78,30,116.95,1,49.029365,8.34737,22.68,319.04
38300,0.4157,-0.0115,0.0267,0.909,-0.62,-0.68,10.03,0.0102,-0.0151,-0.103,37.79,32.74,30,116.95,1,49.029372,8.34736,22.68,319.1
38400,0.4162,-0.0115,0.0267,0.9088,-0.69,-0.67,9.93,0.0083,-0.0135,-0.1034,37.83,32.7,30,116.94,1,49.02938,8.347349,22.67,319.16
38500,0.4167,-0.0114,0.0265,0.9086,-0.71,-0.65,9.9,0.004,-0.0189,-0.1038,37.86,32.66,30,116.94,1,49.029388,8.347339,22.67,319.22
38600,0.4171,-0.0113,0.0263,0.9084,-0.71,-0.63,9.88,0.0005,-0.0207,-0.1035,37.9,32.62,30,116.93,1,49.029396,8.347328,22.66,319.28
38700,0.4176,-0.0113,0.0261,0.9082,-0.75,-0.55,9.77,-0.0035,-0.0206,-0.1043,37.93,32.58,30,116.93,1,49.029404,8.347317,22.65,319.34
38800,0.4181,-0.0111,0.0258,0.908,-0.8,-0.48,9.78,-0.0101,-0.0262,-0.1041,37.97,32.54,30,116.93,1,49.029412,8.347307,22.65,319.4
38900,0.4186,-0.011,0.0254,0.9077,-0.76,-0.49,9.81,-0.0184,-0.0307,-0.1054,38.0,32.49,30,116.92,1,49.02942,8.347296,22.64,319.47
39000,0.4191,-0.011,0.025,0.9075,-0.71,-0.55,9.8,-0.0244,-0.0327,-0.1044,38.04,32.45,30,116.92,1,49.029428,8.347286,22.63,319.53
39100,0.4195,-0.0109,0.0247,0.9073,-0.72,-0.53,9.77,-0.0288,-0.0353,-0.1039,38.07,32.41,30,116.92,1,49.029436,8.347275,22.63,319.59
39200,0.42,-0.0108,0.0243,0.9071,-0.75,-0.5,9.77,-0.0337,-0.0361,-0.1042,38.1,32.37,30,116.91,1,49.029444,8.347265,22.62,319.65
39300,0.4205,-0.0107,0.0239,0.9069,-0.73,-0.54,9.72,-0.0372,-0.0381,-0.1037,38.14,32.33,30,116.91,1,49.029452,8.347255,22.61,319.71
39400,0.4209,-0.0105,0.0235,0.9067,-0.69,-0.63,9.75,-0.0393,-0.0419,-0.1039,38.17,32.29,30,116.9,1,49.02946,8.347244,22.61,319.77
39500,0.4214,-0.0103,0.0233,0.9065,-0.65,-0.69,9.84,-0.0384,-0.0451,-0.1032,38.2,32.26,30,116.9,1,49.029467,8.347234,22.6,319.83
39600,0.4219,-0.0102,0.023,0.9063,-0.63,-0.68,9.89,-0.0358,-0.0463,-0.1031,38.24,32.22,30,116.9,1,49.029475,8.347223,22.6,319.89
39700,0.4224,-0.01,0.0228,0.9061,-0.66,-0.64,9.94,-0.0339,-0.0453,-0.1038,38.27,32.17,30,116.89,1,49.029483,8.347213,22.59,319.95
39800,0.4228,-0.0099,0.0226,0.9059,-0.68,-0.67,9.92,-0.0336,-0.0458,-0.104,38.31,32.13,30,116.89,1,49.029491,8.347202,22.59,320.01
39900,0.4233,-0.0097,0.0223,0.9056,-0.64,-0.79,9.93,-0.0337,-0.0468,-0.1043,38.34,32.09,30,116.89,1,49.029499,8.347192,22.58,320.07
40000,0.4238,-0.0095,0.0221,0.9054,-0.61,-0.84,9.99,-0.0316,-0.0485,-0.1042,38.38,32.05,30,116.88,1,49.029507,8.347182,22.58,320.13
40100,0.4243,-0.0094,0.0219,0.9052,-0.62,-0.82,10.02,-0.0294,-0.0476,-0.105,38.41,32.01,30,116.88,1,49.029515,8.347171,22.57,320.2
40200,0.4248,-0.0092,0.0217,0.905,-0.62,-0.82,10.09,-0.0294,-0.0489,-0.1054,38.45,31.97,30,116.87,1,49.029523,8.347161,22.57,320.26
40300,0.4253,-0.0091,0.0214,0.9048,-0.6,-0.91,10.19,-0.0301,-0.049,-0.1057,38.48,31.92,30,116.87,1,49.029531,8.347151,22.56,320.32
40400,0.4258,-0.009,0.0212,0.9045,-0.62,-0.96,10.29,-0.0297,-0.0453,-0.1057,38.52,31.88,30,116.87,1,49.029539,8.34714,22.56,320.38
40500,0.4263,-0.0089,0.0211,0.9043,-0.63,-0.98,10.35,-0.0274,-0.0431,-0.106,38.55,31.84,30,116.86,1,49.029547,8.34713,22.55,320.44
40600,0.4267,-0.0088,0.0209,0.9041,-0.59,-0.98,10.43,-0.0261,-0.0412,-0.1051,38.58,31.8,30,116.86,1,49.029555,8.34712,22.55,320.5
40700,0.4272,-0.0088,0.0209,0.9039,-0.56,-0.97,10.49,-0.0239,-0.0368,-0.1052,38.62,31.76,30,116.86,1,49.029563,8.34711,22.54,320.56
40800,0.4276,-0.0089,0.0208,0.9037,-0.59,-0.9,10.51,-0.0223,-0.0317,-0.1038,38.65,31.72,30,116.86,1,49.029571,8.347099,22.54,320.62
40900,0.4281,-0.0089,0.0206,0.9035,-0.64,-0.9,10.62,-0.0232,-0.0284,-0.1027,38.68,31.69,30,116.85,1,49.029579,8.347089,22.53,320.67
41000,0.4285,-0.0089,0.0205,0.9033,-0.64,-0.9,10.71,-0.0238,-0.0255,-0.103,38.71,31.65,30,116.85,1,49.029587,8.347079,22.53,320.73
41100,0.429,-0.0091,0.0204,0.903,-0.64,-0.84,10.72,-0.0253,-0.0196,-0.1037,38.74,31.6,30,116.85,1,49.029595,8.347069,22.52,320.8
41200,0.4295,-0.0093,0.0203,0.9028,-0.68,-0.76,10.67,-0.0261,-0.0127,-0.1034,38.78,31.57,30,116.84,1,49.029603,8.347059,22.52,320.85
41300,0.4299,-0.0094,0.02,0.9026,-0.7,-0.8,10.7,-0.0291,-0.011,-0.1021,38.81,31.53,30,116.84,1,49.029611,8.347048,22.51,320.91
41400,0.4303,-0.0094,0.0199,0.9024,-0.67,-0.87,10.81,-0.0301,-0.0097,-0.1013,38.84,31.49,30,116.84,1,49.029619,8.347038,22.5,320.96
41500,0.4308,-0.0097,0.0198,0.9022,-0.66,-0.87,10.74,-0.0296,-0.0017,-0.1013,38.87,31.45,30,116.84,1,49.029627,8.347028,22.5,321.02
41600,0.4313,-0.0099,0.0198,0.902,-0.7,-0.85,10.6,-0.0281,0.004,-0.1019,38.9,31.41,30,116.84,1,49.029635,8.347018,22.49,321.08
41700,0.4317,-0.0101,0.0197,0.9017,-0.71,-0.87,10.47,-0.0284,0.0059,-0.1026,38.93,31.37,30,116.83,1,49.029643,8.347008,22.49,321.14
41800,0.4322,-0.0103,0.0197,0.9015,-0.72,-0.87,10.25,-0.0273,0.0107,-0.1024,38.97,31.33,30,116.83,1,49.029651,8.346998,22.48,321.2
41900,0.4326,-0.0105,0.0197,0.9013,-0.78,-0.91,9.99,-0.0271,0.0139,-0.1005,38.99,31.3,30,116.83,1,49.029659,8.346988,22.47,321.25
42000,0.433,-0.0105,0.0195,0.9011,-0.78,-1.08,9.95,-0.0255,0.0099,-0.0983,39.02,31.26,30,116.82,1,49.029667,8.346978,22.46,321.3
42100,0.4334,-0.0105,0.0195,0.9009,-0.79,-1.22,10.06,-0.0229,0.0093,-0.0977,39.05,31.23,30,116.82,1,49.029676,8.346968,22.45,321.35
42200,0.4338,-0.0107,0.0197,0.9007,-0.91,-1.07,9.97,-0.0165,0.0155,-0.0977,39.08,31.19,30,116.82,1,49.029684,8.346958,22.44,321.41
42300,0.4342,-0.0108,0.0197,0.9005,-0.99,-0.96,9.81,-0.0144,0.0159,-0.0953,39.11,31.16,30,116.82,1,49.029692,8.346948,22.43,321.45
42400,0.4346,-0.0107,0.0196,0.9004,-0.91,-1.04,9.79,-0.0139,0.0089,-0.093,39.13,31.12,30,116.81,1,49.0297,8.346938,22.42,321.5
42500,0.4349,-0.0108,0.0197,0.9002,-0.9,-1.16,9.8,-0.0108,0.0109,-0.0916,39.16,31.09,30,116.81,1,49.029708,8.346928,22.41,321.55
42600,0.4353,-0.0109,0.0198,0.9,-1.02,-1.2,9.72,-0.0065,0.0142,-0.0902,39.18,31.06,30,116.81,1,49.029716,8.346918,22.39,321.6
42700,0.4356,-0.0107,0.0199,0.8998,-1.0,-1.2,9.69,-0.0019,0.0064,-0.088,39.21,31.03,30,116.81,1,49.029724,8.346908,22.38,321.64
42800,0.436,-0.0106,0.0199,0.8997,-0.95,-1.21,9.71,0.0015,0.0042,-0.0854,39.23,31.0,30,116.8,1,49.029732,8.346898,22.37,321.68
42900,0.4363,-0.0108,0.0202,0.8995,-1.01,-1.14,9.57,0.0065,0.0098,-0.0826,39.25,30.98,30,116.8,1,49.02974,8.346888,22.36,321.72
43000,0.4366,-0.0107,0.0203,0.8994,-1.07,-1.01,9.46,0.0095,0.007,-0.0799,39.27,30.95,30,116.8,1,49.029748,8.346878,22.34,321.76
43100,0.4368,-0.0105,0.0203,0.8993,-1.06,-1.03,9.46,0.0103,0.0014,-0.0766,39.29,30.93,30,116.79,1,49.029756,8.346868,22.33,321.79
43200,0.4371,-0.0104,0.0204,0.8991,-1.05,-1.18,9.44,0.0127,0.0009,-0.0734,39.3,30.91,30,116.79,1,49.029764,8.346859,22.31,321.82
43300,0.4373,-0.0102,0.0205,0.899,-1.08,-1.19,9.53,0.0182,-0.0031,-0.0706,39.32,30.88,30,116.79,1,49.029772,8.346849,22.3,321.85
43400,0.4376,-0.01,0.0207,0.8989,-1.13,-1.03,9.66,0.0229,-0.0064,-0.068,39.34,30.86,30,116.78,1,49.029781,8.346839,22.28,321.88
43500,0.4378,-0.0099,0.0208,0.8988,-1.13,-0.84,9.66,0.0242,-0.0062,-0.0666,39.36,30.84,30,116.78,1,49.029789,8.346829,22.27,321.92
43600,0.438,-0.0098,0.0208,0.8987,-1.1,-0.82,9.66,0.0217,-0.0076,-0.0636,39.37,30.82,30,116.78,1,49.029797,8.346819,22.25,321.94
43700,0.4382,-0.0097,0.0208,0.8986,-1.08,-0.93,9.8,0.0201,-0.0107,-0.06,39.38,30.81,30,116.78,1,49.029805,8.34681,22.24,321.97
43800,0.4384,-0.0096,0.0209,0.8985,-1.05,-0.89,9.93,0.0216,-0.0111,-0.0556,39.39,30.79,30,116.77,1,49.029813,8.3468,22.23,321.98
43900,0.4385,-0.0095,0.0211,0.8984,-1.0,-0.71,9.91,0.0238,-0.0092,-0.0526,39.4,30.78,30,116.77,1,49.029821,8.34679,22.21,322.01
44000,0.4387,-0.0094,0.0211,0.8983,-0.99,-0.61,9.95,0.0228,-0.0092,-0.0496,39.41,30.77,30,116.77,1,49.029829,8.346781,22.2,322.02
44100,0.4388,-0.0094,0.0212,0.8983,-1.0,-0.56,10.0,0.0214,-0.0084,-0.0468,39.42,30.75,30,116.76,1,49.029837,8.346771,22.19,322.04
44200,0.4389,-0.0094,0.0213,0.8982,-0.99,-0.54,9.93,0.0199,-0.0046,-0.0433,39.43,30.75,30,116.76,1,49.029845,8.346761,22.18,322.05
44300,0.439,-0.0094,0.0214,0.8982,-0.97,-0.53,9.91,0.0211,-0.0051,-0.0401,39.44,30.74,30,116.76,1,49.029854,8.346752,22.16,322.07
44400,0.4391,-0.0093,0.0215,0.8981,-0.96,-0.53,9.94,0.0229,-0.0048,-0.0381,39.45,30.73,30,116.76,1,49.029862,8.346742,22.15,322.08
44500,0.4393,-0.0091,0.0217,0.8981,-0.98,-0.47,9.94,0.0269,-0.005,-0.036,39.45,30.72,30,116.75,1,49.02987,8.346733,22.14,322.1
44600,0.4393,-0.009,0.0219,0.898,-0.96,-0.35,9.89,0.0305,-0.0049,-0.0329,39.46,30.71,30,116.75,1,49.029878,8.346723,22.13,322.11
44700,0.4394,-0.0089,0.0221,0.898,-0.98,-0.27,9.94,0.0325,-0.0053,-0.0306,39.46,30.7,30,116.75,1,49.029886,8.346713,22.12,322.12
44800,0.4395,-0.0089,0.0223,0.8979,-1.04,-0.32,10.03,0.0322,-0.0031,-0.0278,39.47,30.7,30,116.74,1,49.029894,8.346704,22.1,322.12
44900,0.4395,-0.0087,0.0225,0.8979,-1.03,-0.33,10.1,0.0351,-0.0037,-0.0256,39.47,30.69,30,116.74,1,49.029902,8.346694,22.09,322.13
45000,0.4396,-0.0086,0.0227,0.8979,-0.99,-0.21,10.08,0.0378,-0.0027,-0.0232,39.47,30.69,30,116.74,1,49.02991,8.346685,22.08,322.14
45100,0.4396,-0.0086,0.0229,0.8979,-0.97,-0.1,9.99,0.0376,0.0009,-0.0203,39.47,30.69,30,116.74,1,49.029918,8.346675,22.07,322.14
45200,0.4396,-0.0085,0.023,0.8979,-0.98,-0.12,10.03,0.0351,-0.0005,-0.0182,39.48,30.69,30,116.73,1,49.029926,8.346666,22.05,322.14
45300,0.4396,-0.0085,0.0231,0.8979,-0.96,-0.06,10.05,0.0336,0.0004,-0.0153,39.48,30.69,30,116.73,1,49.029935,8.346656,22.04,322.14
45400,0.4396,-0.0086,0.0233,0.8978,-0.98,-0.01,9.93,0.0324,0.0057,-0.0144,39.48,30.68,30,116.73,1,49.029943,8.346647,22.03,322.14
45500,0.4396,-0.0086,0.0234,0.8978,-1.0,-0.03,9.86,0.0293,0.0044,-0.0111,39.48,30.69,30,116.73,1,49.029951,8.346637,22.02,322.14
45600,0.4396,-0.0084,0.0234,0.8978,-0.98,0.04,9.95,0.0282,0.0002,-0.009,39.47,30.69,30,116.73,1,49.029959,8.346628,22.0,322.14
45700,0.4396,-0.0085,0.0236,0.8979,-1.01,0.11,9.93,0.0279,0.0047,-0.007,39.47,30.69,30,116.72,1,49.029967,8.346618,21.99,322.13
45800,0.4395,-0.0085,0.0237,0.8979,-0.99,0.18,9.89,0.0267,0.0041,-0.0034,39.47,30.7,30,116.72,1,49.029975,8.346609,21.98,322.13
45900,0.4395,-0.0084,0.0237,0.8979,-0.95,0.2,9.99,0.0247,0.0016,-0.0016,39.47,30.7,30,116.72,1,49.029983,8.346599,21.97,322.12
46000,0.4394,-0.0085,0.0239,0.8979,-0.97,0.23,10.0,0.0249,0.0074,-0.0004,39.46,30.7,30,116.72,1,49.029991,8.34659,21.96,322.12
46100,0.4393,-0.0085,0.0241,0.898,-0.97,0.29,9.87,0.0249,0.0088,0.0031,39.46,30.71,30,116.72,1,49.029999,8.34658,21.94,322.1
46200,0.4393,-0.0084,0.0242,0.898,-0.95,0.38,9.84,0.0245,0.0065,0.0038,39.45,30.72,30,116.71,1,49.030007,8.346571,21.93,322.1
46300,0.4392,-0.0085,0.0244,0.898,-0.97,0.38,9.78,0.0251,0.0104,0.0054,39.45,30.72,30,116.71,1,49.030015,8.346562,21.92,322.09
46400,0.4391,-0.0085,0.0245,0.8981,-1.02,0.32,9.7,0.025,0.0105,0.0082,39.44,30.73,30,116.71,1,49.030023,8.346552,21.91,322.07
46500,0.439,-0.0083,0.0246,0.8981,-0.98,0.31,9.77,0.0274,0.005,0.0098,39.43,30.74,30,116.71,1,49.030031,8.346543,21.89,322.06
46600,0.4389,-0.0083,0.0248,0.8981,-0.95,0.42,9.75,0.0289,0.0074,0.0116,39.43,30.75,30,116.71,1,49.030039,8.346533,21.88,322.05
46700,0.4388,-0.0084,0.0251,0.8982,-0.98,0.51,9.62,0.0299,0.012,0.0135,39.42,30.76,30,116.7,1,49.030047,8.346524,21.87,322.04
46800,0.4387,-0.0083,0.0251,0.8983,-1.0,0.46,9.59,0.0276,0.0083,0.0171,39.41,30.77,30,116.7,1,49.030055,8.346514,21.86,322.02
46900,0.4385,-0.0083,0.0252,0.8983,-1.02,0.39,9.59,0.027,0.0078,0.0194,39.4,30.79,30,116.7,1,49.030064,8.346505,21.84,322.0
47000,0.4384,-0.0082,0.0254,0.8984,-1.07,0.43,9.54,0.0285,0.0087,0.021,39.39,30.8,30,116.7,1,49.030072,8.346496,21.83,321.98
47100,0.4382,-0.0081,0.0255,0.8985,-1.05,0.52,9.55,0.0289,0.0047,0.0242,39.38,30.81,30,116.69,1,49.03008,8.346486,21.82,321.95
47200,0.438,-0.008,0.0256,0.8986,-1.05,0.64,9.66,0.0268,0.0029,0.0268,39.36,30.83,30,116.69,1,49.030088,8.346477,21.8,321.93
47300,0.4378,-0.0081,0.0257,0.8987,-1.09,0.65,9.65,0.0226,0.0069,0.0297,39.35,30.85,30,116.69,1,49.030096,8.346467,21.79,321.9
47400,0.4376,-0.008,0.0256,0.8988,-1.06,0.59,9.7,0.0194,0.0028,0.0319,39.34,30.87,30,116.69,1,49.030104,8.346458,21.77,321.88
47500,0.4373,-0.0079,0.0257,0.8989,-0.98,0.64,9.82,0.0203,-0.0004,0.0357,39.32,30.89,30,116.68,1,49.030112,8.346449,21.76,321.85
47600,0.4371,-0.008,0.0259,0.899,-0.97,0.77,9.8,0.0205,0.0045,0.0371,39.3,30.91,30,116.68,1,49.03012,8.346439,21.75,321.82
47700,0.4369,-0.008,0.0259,0.8991,-1.04,0.76,9.81,0.0184,0.0058,0.0391,39.29,30.93,30,116.68,1,49.030127,8.34643,21.74,321.79
47800,0.4367,-0.0079,0.0259,0.8992,-1.02,0.7,9.9,0.0177,0.0018,0.0408,39.27,30.95,30,116.68,1,49.030135,8.346421,21.72,321.76
47900,0.4364,-0.0079,0.0261,0.8993,-0.97,0.75,9.86,0.0192,0.0048,0.044,39.25,30.97,30,116.67,1,49.030143,8.346411,21.71,321.73
48000,0.4362,-0.008,0.0263,0.8994,-1.0,0.82,9.73,0.0203,0.0087,0.0447,39.24,30.99,30,116.67,1,49.030151,8.346402,21.7,321.7
48100,0.4359,-0.0079,0.0263,0.8996,-1.04,0.76,9.8,0.0186,0.0048,0.0485,39.22,31.02,30,116.67,1,49.030159,8.346392,21.69,321.66
48200,0.4356,-0.0078,0.0264,0.8997,-1.02,0.69,9.87,0.02,0.0042,0.0498,39.2,31.04,30,116.67,1,49.030167,8.346383,21.67,321.62
48300,0.4353,-0.0079,0.0267,0.8999,-1.03,0.74,9.77,0.0225,0.0086,0.0527,39.18,31.07,30,116.66,1,49.030175,8.346374,21.66,321.58
48400,0.435,-0.0078,0.0269,0.9,-1.06,0.85,9.68,0.0244,0.0084,0.0547,39.16,31.09,30,116.66,1,49.030183,8.346364,21.65,321.55
48500,0.4347,-0.0078,0.0269,0.9002,-1.06,0.88,9.64,0.0231,0.0063,0.0574,39.13,31.12,30,116.66,1,49.030191,8.346355,21.63,321.5
48600,0.4343,-0.0078,0.027,0.9003,-1.07,0.83,9.62,0.0221,0.0069,0.0598,39.11,31.15,30,116.66,1,49.030199,8.346345,21.62,321.46
48700,0.434,-0.0077,0.0271,0.9005,-1.09,0.85,9.62,0.023,0.0048,0.0628,39.08,31.18,30,116.66,1,49.030207,8.346336,21.6,321.42
48800,0.4336,-0.0076,0.0272,0.9006,-1.06,0.95,9.67,0.0231,0.0031,0.0646,39.06,31.21,30,116.65,1,49.030215,8.346327,21.59,321.37
48900,0.4333,-0.0076,0.0273,0.9008,-1.07,1.01,9.69,0.0212,0.0051,0.067,39.04,31.24,30,116.65,1,49.030223,8.346317,21.58,321.33
49000,0.4329,-0.0077,0.0274,0.901,-1.1,1.04,9.66,0.0185,0.0084,0.0691,39.01,31.28,30,116.65,1,49.030231,8.346308,21.56,321.28
49100,0.4325,-0.0077,0.0274,0.9012,-1.15,0.99,9.65,0.0164,0.0077,0.0714,38.98,31.31,30,116.65,1,49.030238,8.346299,21.55,321.23
49200,0.4321,-0.0077,0.0275,0.9014,-1.15,1.05,9.62,0.0166,0.0067,0.0737,38.96,31.34,30,116.64,1,49.030246,8.346289,21.53,321.18
49300,0.4317,-0.0076,0.0276,0.9016,-1.14,1.13,9.6,0.0179,0.0071,0.0764,38.93,31.38,30,116.64,1,49.030254,8.34628,21.51,321.13
49400,0.4313,-0.0076,0.0277,0.9018,-1.13,1.18,9.76,0.0174,0.0048,0.0787,38.9,31.41,30,116.64,1,49.030262,8.346271,21.5,321.08
49500,0.4309,-0.0075,0.0278,0.9019,-1.07,1.2,9.93,0.0184,0.0038,0.0794,38.87,31.45,30,116.64,1,49.03027,8.346261,21.49,321.03
49600,0.4305,-0.0076,0.028,0.9021,-1.02,1.3,9.96,0.0193,0.0077,0.0805,38.85,31.48,30,116.64,1,49.030278,8.346252,21.47,320.98
49700,0.4301,-0.0077,0.0282,0.9023,-1.03,1.39,9.81,0.0199,0.0132,0.0811,38.82,31.51,30,116.63,1,49.030285,8.346242,21.46,320.93
49800,0.4297,-0.0077,0.0282,0.9025,-1.05,1.34,9.77,0.018,0.0133,0.0825,38.79,31.55,30,116.63,1,49.030293,8.346233,21.45,320.88
49900,0.4293,-0.0078,0.0284,0.9027,-1.08,1.28,9.79,0.0177,0.014,0.0829,38.76,31.58,30,116.63,1,49.030301,8.346224,21.43,320.83
50000,0.4289,-0.0078,0.0285,0.9029,-1.11,1.25,9.75,0.0187,0.016,0.0844,38.73,31.62,30,116.63,1,49.030309,8.346214,21.42,320.77
50100,0.4285,-0.0078,0.0287,0.903,-1.08,1.31,9.75,0.02,0.0142,0.0851,38.7,31.65,30,116.62,1,49.030317,8.346205,21.4,320.72
50200,0.4281,-0.0078,0.0288,0.9033,-1.06,1.39,9.78,0.0199,0.0141,0.0874,38.67,31.69,30,116.62,1,49.030324,8.346195,21.39,320.66
50300,0.4277,-0.008,0.0289,0.9034,-1.08,1.48,9.69,0.0167,0.0194,0.0875,38.64,31.73,30,116.62,1,49.030332,8.346186,21.38,320.61
50400,0.4272,-0.0081,0.0289,0.9037,-1.14,1.53,9.58,0.0117,0.0206,0.0896,38.61,31.77,30,116.62,1,49.03034,8.346177,21.36,320.55
50500,0.4267,-0.0082,0.0288,0.9039,-1.13,1.44,9.56,0.0066,0.0179,0.0913,38.58,31.81,30,116.61,1,49.030348,8.346167,21.34,320.49
50600,0.4263,-0.0082,0.0288,0.9041,-1.1,1.35,9.65,0.0043,0.016,0.0925,38.55,31.85,30,116.61,1,49.030355,8.346158,21.33,320.44
50700,0.4258,-0.0083,0.0289,0.9043,-1.13,1.43,9.69,0.0057,0.018,0.0937,38.51,31.89,30,116.61,1,49.030363,8.346148,21.32,320.38
50800,0.4254,-0.0084,0.029,0.9045,-1.17,1.6,9.69,0.0054,0.0197,0.0947,38.48,31.92,30,116.61,1,49.030371,8.346139,21.3,320.32
50900,0.4249,-0.0085,0.0289,0.9047,-1.25,1.61,9.68,0.0017,0.0202,0.0953,38.45,31.96,30,116.6,1,49.030378,8.346129,21.28,320.26
51000,0.4245,-0.0086,0.029,0.9049,-1.34,1.59,9.75,0.001,0.0207,0.0957,38.42,32.0,30,116.6,1,49.030386,8.34612,21.26,320.21
51100,0.424,-0.0087,0.029,0.9051,-1.36,1.65,9.7,0.0,0.0209,0.0953,38.39,32.04,30,116.6,1,49.030394,8.346111,21.24,320.15
51200,0.4236,-0.0088,0.029,0.9053,-1.33,1.68,9.69,-0.0016,0.0196,0.0955,38.36,32.07,30,116.6,1,49.030401,8.346101,21.23,320.1
51300,0.4231,-0.0089,0.0289,0.9056,-1.28,1.62,9.65,-0.0041,0.0189,0.0965,38.32,32.11,30,116.59,1,49.030409,8.346092,21.21,320.04
51400,0.4227,-0.009,0.029,0.9058,-1.26,1.61,9.62,-0.0035,0.019,0.0961,38.29,32.15,30,116.59,1,49.030417,8.346082,21.19,319.98
51500,0.4223,-0.0091,0.029,0.906,-1.3,1.61,9.57,-0.0043,0.0194,0.0957,38.26,32.19,30,116.59,1,49.030424,8.346073,21.17,319.93
51600,0.4218,-0.009,0.029,0.9062,-1.36,1.66,9.6,-0.0023,0.016,0.0962,38.23,32.22,30,116.59,1,49.030432,8.346063,21.15,319.87
