ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
37300,0.3244,0.0142,0.0098,0.9458,0.5,-0.02,9.75,-0.0085,0.0246,-0.0196,30.7,39.47,30,116.04,1,49.025744,8.352987,18.52,307.88
37400,0.3244,0.0141,0.0098,0.9457,0.47,-0.04,9.7,-0.0079,0.0236,-0.0193,30.7,39.46,30,116.04,1,49.025749,8.352977,18.52,307.89
37500,0.3245,0.0141,0.0098,0.9457,0.47,-0.12,9.73,-0.007,0.0196,-0.0189,30.71,39.46,30,116.04,1,49.025754,8.352966,18.53,307.9
37600,0.3246,0.0141,0.0099,0.9457,0.48,-0.13,9.72,-0.0035,0.0197,-0.018,30.71,39.45,30,116.04,1,49.02576,8.352956,18.53,307.9
37700,0.3247,0.0139,0.01,0.9457,0.46,-0.05,9.66,-0.0013,0.0217,-0.0185,30.72,39.45,30,116.05,1,49.025765,8.352946,18.54,307.91
37800,0.3247,0.0139,0.01,0.9457,0.46,0.01,9.58,-0.0013,0.0195,-0.018,30.73,39.44,30,116.05,1,49.02577,8.352935,18.54,307.92
37900,0.3248,0.0138,0.01,0.9456,0.48,-0.02,9.54,-0.0025,0.0185,-0.0173,30.73,39.44,30,116.05,1,49.025775,8.352925,18.55,307.93
38000,0.3248,0.0137,0.01,0.9456,0.47,-0.1,9.46,-0.0034,0.019,-0.0166,30.74,39.44,30,116.06,1,49.025781,8.352915,18.55,307.93
38100,0.3249,0.0138,0.01,0.9456,0.47,-0.12,9.47,-0.002,0.0152,-0.017,30.74,39.43,30,116.06,1,49.025786,8.352904,18.56,307.94
38200,0.325,0.0137,0.01,0.9456,0.46,-0.03,9.48,-0.0006,0.0137,-0.0161,30.75,39.43,30,116.06,1,49.025791,8.352894,18.56,307.95
38300,0.325,0.0136,0.0101,0.9455,0.41,-0.05,9.46,-0.0003,0.0149,-0.0162,30.75,39.42,30,116.06,1,49.025796,8.352883,18.57,307.96
38400,0.3251,0.0137,0.0101,0.9455,0.4,-0.08,9.5,0.0004,0.0102,-0.0161,30.76,39.42,30,116.07,1,49.025802,8.352873,18.57,307.97
38500,0.3252,0.0138,0.0101,0.9455,0.44,-0.07,9.52,0.0031,0.0074,-0.0164,30.77,39.41,30,116.07,1,49.025807,8.352863,18.57,307.98
38600,0.3252,0.0138,0.0103,0.9455,0.41,0.01,9.51,0.0063,0.0082,-0.0154,30.77,39.41,30,116.07,1,49.025812,8.352852,18.58,307.98
38700,0.3253,0.0138,0.0103,0.9455,0.36,0.0,9.57,0.0079,0.0056,-0.0148,30.77,39.41,30,116.07,1,49.025818,8.352842,18.58,307.99
38800,0.3253,0.014,0.0104,0.9455,0.38,0.01,9.68,0.0091,0.0006,-0.0143,30.78,39.41,30,116.08,1,49.025823,8.352832,18.58,307.99
38900,0.3254,0.014,0.0105,0.9454,0.41,-0.01,9.68,0.0105,0.0016,-0.0145,30.78,39.4,30,116.08,1,49.025828,8.352821,18.59,308.0
39000,0.3254,0.0141,0.0106,0.9454,0.41,0.05,9.65,0.0127,0.0004,-0.0141,30.79,39.4,30,116.08,1,49.025833,8.352811,18.59,308.01
39100,0.3255,0.0142,0.0106,0.9454,0.42,0.13,9.67,0.0133,-0.0014,-0.0144,30.79,39.4,30,116.09,1,49.025839,8.352801,18.6,308.01
39200,0.3255,0.0142,0.0107,0.9454,0.42,0.1,9.66,0.0137,-0.0013,-0.0144,30.8,39.39,30,116.09,1,49.025844,8.35279,18.6,308.02
39300,0.3256,0.0143,0.0107,0.9454,0.47,0.07,9.65,0.0138,-0.0039,-0.0132,30.8,39.39,30,116.09,1,49.025849,8.35278,18.61,308.02
39400,0.3256,0.0144,0.0108,0.9453,0.51,0.1,9.69,0.0146,-0.0062,-0.0132,30.8,39.39,30,116.1,1,49.025855,8.352769,18.61,308.03
39500,0.3256,0.0144,0.0109,0.9453,0.51,0.13,9.67,0.0147,-0.0047,-0.0125,30.8,39.38,30,116.1,1,49.02586,8.352759,18.62,308.03
39600,0.3257,0.0146,0.0109,0.9453,0.5,0.12,9.69,0.014,-0.0077,-0.0119,30.81,39.38,30,116.1,1,49.025865,8.352749,18.62,308.04
39700,0.3257,0.0147,0.0109,0.9453,0.5,0.16,9.74,0.0132,-0.0102,-0.0128,30.81,39.38,30,116.1,1,49.025871,8.352738,18.63,308.04
39800,0.3257,0.0147,0.0109,0.9453,0.47,0.2,9.74,0.0112,-0.0083,-0.0119,30.81,39.38,30,116.11,1,49.025876,8.352728,18.63,308.05
39900,0.3258,0.0147,0.0108,0.9453,0.47,0.19,9.75,0.009,-0.0095,-0.012,30.82,39.37,30,116.11,1,49.025881,8.352718,18.64,308.05
40000,0.3258,0.0149,0.0108,0.9453,0.52,0.16,9.86,0.007,-0.0131,-0.0108,30.82,39.37,30,116.11,1,49.025887,8.352707,18.65,308.05
40100,0.3258,0.0149,0.0108,0.9452,0.53,0.17,9.88,0.0062,-0.0101,-0.0103,30.82,39.37,30,116.11,1,49.025892,8.352697,18.65,308.06
40200,0.3259,0.0149,0.0108,0.9452,0.53,0.21,9.83,0.0057,-0.0085,-0.0093,30.82,39.37,30,116.12,1,49.025897,8.352686,18.66,308.06
40300,0.3259,0.015,0.0107,0.9452,0.57,0.2,9.87,0.004,-0.0102,-0.0095,30.83,39.37,30,116.12,1,49.025903,8.352676,18.66,308.06
40400,0.3259,0.015,0.0108,0.9452,0.58,0.15,9.91,0.0043,-0.0085,-0.0086,30.83,39.37,30,116.12,1,49.025908,8.352666,18.67,308.07
40500,0.3259,0.0149,0.0108,0.9452,0.59,0.16,9.84,0.0057,-0.0048,-0.0081,30.83,39.36,30,116.13,1,49.025913,8.352655,18.68,308.07
40600,0.3259,0.015,0.0109,0.9452,0.63,0.2,9.82,0.0063,-0.0067,-0.0078,30.83,39.36,30,116.13,1,49.025919,8.352645,18.69,308.07
40700,0.326,0.015,0.0109,0.9452,0.64,0.2,9.79,0.007,-0.0064,-0.0087,30.84,39.36,30,116.13,1,49.025924,8.352634,18.7,308.08
40800,0.326,0.015,0.011,0.9452,0.62,0.17,9.75,0.0075,-0.0049,-0.0085,30.84,39.36,30,116.13,1,49.025929,8.352624,18.7,308.08
40900,0.3261,0.0152,0.011,0.9452,0.59,0.13,9.79,0.0093,-0.0078,-0.0089,30.84,39.35,30,116.14,1,49.025935,8.352614,18.71,308.09
41000,0.3261,0.0153,0.0111,0.9451,0.58,0.14,9.88,0.0117,-0.0095,-0.0093,30.85,39.35,30,116.14,1,49.02594,8.352603,18.72,308.09
41100,0.3261,0.0153,0.0112,0.9451,0.59,0.19,9.89,0.0141,-0.0075,-0.0085,30.85,39.35,30,116.14,1,49.025945,8.352593,18.73,308.1
41200,0.3262,0.0154,0.0113,0.9451,0.62,0.23,9.9,0.0137,-0.0083,-0.0084,30.85,39.35,30,116.14,1,49.025951,8.352582,18.73,308.1
41300,0.3262,0.0155,0.0113,0.9451,0.63,0.26,9.9,0.0135,-0.0075,-0.0081,30.86,39.34,30,116.14,1,49.025956,8.352572,18.74,308.1
41400,0.3262,0.0155,0.0113,0.9451,0.6,0.16,9.9,0.012,-0.0067,-0.0079,30.86,39.34,30,116.15,1,49.025961,8.352562,18.75,308.11
41500,0.3262,0.0156,0.0114,0.9451,0.65,0.12,9.95,0.0132,-0.0078,-0.0067,30.86,39.34,30,116.15,1,49.025967,8.352551,18.76,308.11
41600,0.3262,0.0156,0.0115,0.9451,0.69,0.21,9.98,0.0139,-0.0077,-0.0059,30.86,39.34,30,116.15,1,49.025972,8.352541,18.77,308.11
41700,0.3263,0.0155,0.0116,0.9451,0.63,0.34,9.91,0.0124,-0.0021,-0.0057,30.86,39.34,30,116.15,1,49.025977,8.35253,18.77,308.11
41800,0.3263,0.0155,0.0114,0.9451,0.59,0.27,9.86,0.0074,-0.0037,-0.0057,30.86,39.34,30,116.15,1,49.025983,8.35252,18.78,308.12
41900,0.3263,0.0157,0.0113,0.9451,0.62,0.2,9.94,0.0048,-0.0089,-0.0047,30.86,39.34,30,116.15,1,49.025988,8.352509,18.79,308.12
42000,0.3263,0.0156,0.0113,0.9451,0.63,0.26,9.93,0.0034,-0.0044,-0.0043,30.86,39.34,30,116.15,1,49.025994,8.352499,18.8,308.12
42100,0.3263,0.0155,0.0113,0.9451,0.6,0.3,9.89,0.0021,-0.0028,-0.0035,30.86,39.34,30,116.15,1,49.025999,8.352488,18.8,308.12
42200,0.3263,0.0157,0.0112,0.9451,0.63,0.27,9.98,0.0001,-0.0084,-0.0033,30.86,39.34,30,116.16,1,49.026004,8.352478,18.81,308.12
42300,0.3263,0.0157,0.0112,0.9451,0.66,0.26,9.98,-0.0002,-0.0056,-0.0025,30.86,39.34,30,116.16,1,49.02601,8.352467,18.82,308.12
42400,0.3263,0.0155,0.0113,0.9451,0.61,0.28,9.88,0.0006,-0.0009,-0.0021,30.86,39.34,30,116.16,1,49.026015,8.352457,18.83,308.12
42500,0.3263,0.0157,0.0112,0.9451,0.62,0.22,9.96,0.0002,-0.0056,-0.0006,30.86,39.34,30,116.16,1,49.026021,8.352447,18.84,308.11
42600,0.3263,0.0158,0.0113,0.9451,0.69,0.22,10.08,0.0037,-0.0072,-0.0003,30.86,39.34,30,116.16,1,49.026026,8.352436,18.85,308.11
42700,0.3263,0.0157,0.0115,0.9451,0.7,0.29,9.97,0.0066,-0.0001,-0.0016,30.86,39.34,30,116.16,1,49.026031,8.352426,18.86,308.12
42800,0.3263,0.0157,0.0116,0.9451,0.66,0.32,9.9,0.008,-0.0005,-0.0005,30.86,39.34,30,116.16,1,49.026037,8.352415,18.86,308.11
42900,0.3263,0.0158,0.0116,0.9451,0.65,0.21,10.0,0.0086,-0.0026,-0.0005,30.86,39.34,30,116.17,1,49.026042,8.352405,18.87,308.11
43000,0.3263,0.0157,0.0118,0.9451,0.66,0.13,9.98,0.0133,0.0009,-0.0007,30.87,39.34,30,116.17,1,49.026048,8.352394,18.88,308.12
43100,0.3263,0.0158,0.0121,0.9451,0.64,0.18,9.86,0.0185,0.003,-0.0006,30.87,39.34,30,116.17,1,49.026053,8.352384,18.89,308.12
43200,0.3263,0.0158,0.0122,0.945,0.64,0.19,9.87,0.0218,0.0017,-0.0006,30.87,39.34,30,116.17,1,49.026058,8.352373,18.9,308.12
43300,0.3263,0.0158,0.0124,0.945,0.61,0.15,9.89,0.0236,0.0041,-0.0003,30.87,39.33,30,116.17,1,49.026064,8.352363,18.91,308.12
43400,0.3263,0.0158,0.0127,0.9451,0.56,0.1,9.87,0.0277,0.0075,0.0011,30.86,39.34,30,116.18,1,49.026069,8.352352,18.91,308.12
43500,0.3263,0.0158,0.013,0.945,0.54,0.13,9.87,0.0312,0.0072,0.0004,30.86,39.34,30,116.18,1,49.026075,8.352342,18.92,308.12
43600,0.3263,0.0158,0.0132,0.9451,0.52,0.17,9.84,0.0323,0.0095,0.0019,30.86,39.34,30,116.18,1,49.02608,8.352331,18.92,308.12
43700,0.3262,0.0157,0.0134,0.9451,0.5,0.17,9.78,0.0319,0.0127,0.0023,30.86,39.34,30,116.18,1,49.026085,8.352321,18.93,308.11
43800,0.3262,0.0157,0.0136,0.9451,0.48,0.19,9.8,0.032,0.0116,0.0034,30.86,39.34,30,116.18,1,49.026091,8.35231,18.94,308.11
43900,0.3262,0.0157,0.0137,0.9451,0.46,0.24,9.9,0.032,0.013,0.0041,30.86,39.34,30,116.18,1,49.026096,8.3523,18.94,308.1
44000,0.3261,0.0155,0.0139,0.9451,0.41,0.32,9.86,0.03,0.0183,0.0054,30.85,39.35,30,116.19,1,49.026102,8.352289,18.94,308.1
44100,0.3261,0.0154,0.014,0.9451,0.35,0.34,9.85,0.0278,0.0194,0.0049,30.85,39.35,30,116.19,1,49.026107,8.352279,18.95,308.09
44200,0.3261,0.0153,0.0141,0.9451,0.36,0.38,9.82,0.0249,0.0191,0.0065,30.84,39.35,30,116.19,1,49.026113,8.352268,18.95,308.09
44300,0.326,0.0152,0.0142,0.9451,0.38,0.43,9.77,0.0228,0.0211,0.0078,30.84,39.36,30,116.19,1,49.026118,8.352258,18.95,308.08
44400,0.3259,0.0151,0.0143,0.9452,0.33,0.41,9.86,0.0198,0.022,0.0082,30.83,39.36,30,116.2,1,49.026124,8.352247,18.96,308.07
44500,0.3259,0.015,0.0144,0.9452,0.28,0.41,9.99,0.0194,0.0207,0.0089,30.83,39.36,30,116.2,1,49.026129,8.352236,18.96,308.07
44600,0.3259,0.0149,0.0145,0.9452,0.3,0.54,9.99,0.0195,0.0234,0.0079,30.83,39.37,30,116.2,1,49.026134,8.352226,18.96,308.07
44700,0.3258,0.0147,0.0147,0.9452,0.31,0.6,9.91,0.0188,0.0264,0.0086,30.82,39.37,30,116.2,1,49.02614,8.352215,18.96,308.06
44800,0.3258,0.0147,0.0147,0.9452,0.26,0.55,9.92,0.018,0.0235,0.0084,30.82,39.37,30,116.21,1,49.026145,8.352205,18.96,308.06
44900,0.3258,0.0146,0.0149,0.9452,0.19,0.5,10.01,0.0179,0.0239,0.0078,30.82,39.37,30,116.21,1,49.026151,8.352194,18.96,308.05
45000,0.3257,0.0145,0.015,0.9452,0.17,0.51,9.89,0.0188,0.0257,0.0083,30.81,39.38,30,116.21,1,49.026156,8.352184,18.96,308.05
45100,0.3257,0.0145,0.0151,0.9452,0.17,0.57,9.8,0.0195,0.0219,0.0068,30.82,39.37,30,116.21,1,49.026162,8.352173,18.96,308.05
45200,0.3257,0.0145,0.0152,0.9452,0.2,0.54,9.8,0.0189,0.0194,0.0073,30.81,39.38,30,116.22,1,49.026167,8.352163,18.96,308.04
45300,0.3257,0.0145,0.0153,0.9453,0.26,0.49,9.72,0.0189,0.0187,0.0068,30.81,39.38,30,116.22,1,49.026172,8.352152,18.97,308.04
45400,0.3256,0.0144,0.0155,0.9453,0.24,0.49,9.68,0.0197,0.018,0.0065,30.81,39.38,30,116.22,1,49.026178,8.352142,18.97,308.04
45500,0.3256,0.0145,0.0155,0.9453,0.24,0.48,9.63,0.0192,0.0149,0.008,30.8,39.39,30,116.22,1,49.026183,8.352131,18.97,308.03
45600,0.3255,0.0144,0.0156,0.9453,0.25,0.44,9.57,0.0184,0.0161,0.0082,30.8,39.39,30,116.23,1,49.026189,8.352121,18.97,308.02
45700,0.3255,0.0144,0.0157,0.9453,0.26,0.42,9.41,0.0176,0.0139,0.0073,30.8,39.39,30,116.23,1,49.026194,8.35211,18.97,308.02
45800,0.3255,0.0144,0.0158,0.9453,0.23,0.44,9.32,0.0164,0.0116,0.0079,30.79,39.39,30,116.23,1,49.0262,8.3521,18.97,308.02
45900,0.3254,0.0144,0.0158,0.9453,0.16,0.42,9.17,0.0154,0.0099,0.0084,30.79,39.4,30,116.23,1,49.026205,8.352089,18.97,308.01
46000,0.3254,0.0146,0.0158,0.9453,0.12,0.37,9.07,0.0136,0.0045,0.0091,30.78,39.4,30,116.24,1,49.026211,8.352078,18.97,308.0
46100,0.3252,0.0148,0.0157,0.9454,0.16,0.3,9.07,0.0122,-0.004,0.0119,30.77,39.41,30,116.24,1,49.026216,8.352068,18.97,307.99
46200,0.3251,0.0151,0.0158,0.9454,0.26,0.28,9.13,0.0141,-0.0101,0.0132,30.77,39.41,30,116.24,1,49.026221,8.352057,18.97,307.98
46300,0.3251,0.0153,0.0158,0.9454,0.29,0.31,9.22,0.0155,-0.014,0.0132,30.76,39.42,30,116.24,1,49.026227,8.352047,18.98,307.97
46400,0.325,0.0155,0.0159,0.9454,0.27,0.4,9.36,0.0183,-0.0169,0.0133,30.76,39.42,30,116.24,1,49.026232,8.352036,18.98,307.96
46500,0.3249,0.0156,0.016,0.9455,0.26,0.5,9.36,0.0199,-0.0176,0.0141,30.75,39.43,30,116.25,1,49.026238,8.352026,18.98,307.95
46600,0.3249,0.0158,0.016,0.9455,0.27,0.55,9.3,0.0194,-0.0189,0.012,30.75,39.42,30,116.25,1,49.026243,8.352015,18.98,307.96
46700,0.3249,0.0161,0.016,0.9455,0.3,0.49,9.31,0.018,-0.0243,0.0125,30.75,39.43,30,116.25,1,49.026249,8.352005,18.98,307.95
46800,0.3248,0.0164,0.016,0.9455,0.3,0.45,9.45,0.0193,-0.0283,0.0133,30.74,39.43,30,116.25,1,49.026254,8.351994,18.99,307.94
46900,0.3247,0.0166,0.0161,0.9455,0.28,0.57,9.52,0.0207,-0.0301,0.0128,30.74,39.44,30,116.26,1,49.026259,8.351984,18.99,307.94
47000,0.3247,0.0169,0.0161,0.9455,0.3,0.69,9.57,0.0198,-0.0331,0.0119,30.74,39.44,30,116.26,1,49.026265,8.351973,18.99,307.93
47100,0.3247,0.0171,0.016,0.9455,0.36,0.69,9.63,0.0162,-0.0354,0.0121,30.73,39.44,30,116.26,1,49.02627,8.351962,18.99,307.93
47200,0.3246,0.0173,0.0159,0.9456,0.38,0.64,9.69,0.0134,-0.0358,0.0128,30.73,39.44,30,116.26,1,49.026276,8.351952,19.0,307.92
47300,0.3246,0.0174,0.0159,0.9456,0.38,0.61,9.71,0.0114,-0.0363,0.0117,30.73,39.45,30,116.26,1,49.026281,8.351941,19.0,307.92
47400,0.3245,0.0177,0.0158,0.9456,0.39,0.57,9.76,0.0105,-0.038,0.0121,30.72,39.45,30,116.27,1,49.026287,8.351931,19.0,307.91
47500,0.3244,0.018,0.0158,0.9456,0.38,0.56,9.91,0.0113,-0.0405,0.0128,30.72,39.45,30,116.27,1,49.026292,8.35192,19.01,307.9
47600,0.3243,0.0182,0.0158,0.9456,0.34,0.57,10.01,0.0119,-0.0397,0.0136,30.71,39.46,30,116.27,1,49.026297,8.35191,19.01,307.89
47700,0.3243,0.0184,0.0158,0.9457,0.39,0.68,10.17,0.0129,-0.0401,0.014,30.7,39.46,30,116.27,1,49.026303,8.351899,19.01,307.88
47800,0.3242,0.0186,0.0158,0.9457,0.48,0.74,10.3,0.0107,-0.0396,0.0139,30.7,39.47,30,116.28,1,49.026308,8.351888,19.02,307.88
47900,0.3242,0.0185,0.0157,0.9457,0.53,0.78,10.38,0.0075,-0.0325,0.0134,30.7,39.47,30,116.28,1,49.026314,8.351878,19.02,307.87
48000,0.3241,0.0184,0.0157,0.9457,0.5,0.76,10.29,0.0038,-0.0262,0.0124,30.69,39.47,30,116.28,1,49.026319,8.351867,19.03,307.87
48100,0.3241,0.0184,0.0155,0.9457,0.49,0.72,10.12,-0.0013,-0.0233,0.0122,30.69,39.47,30,116.29,1,49.026325,8.351857,19.03,307.86
48200,0.324,0.0185,0.0153,0.9457,0.56,0.56,10.07,-0.0055,-0.0246,0.0134,30.68,39.48,30,116.29,1,49.02633,8.351846,19.04,307.85
48300,0.3239,0.0187,0.0153,0.9458,0.62,0.49,10.17,-0.0039,-0.0251,0.0144,30.67,39.49,30,116.29,1,49.026335,8.351835,19.05,307.84
48400,0.3239,0.0186,0.0154,0.9458,0.52,0.58,10.27,-0.002,-0.0186,0.0137,30.67,39.49,30,116.3,1,49.026341,8.351825,19.05,307.83
48500,0.3238,0.0186,0.0154,0.9458,0.41,0.69,10.19,-0.0011,-0.0147,0.0137,30.66,39.49,30,116.3,1,49.026346,8.351814,19.06,307.83
48600,0.3237,0.0187,0.0153,0.9458,0.49,0.78,10.13,-0.0019,-0.016,0.0138,30.66,39.5,30,116.3,1,49.026352,8.351803,19.06,307.82
48700,0.3237,0.0187,0.0152,0.9459,0.63,0.59,10.23,-0.0057,-0.0172,0.013,30.66,39.5,30,116.31,1,49.026357,8.351793,19.07,307.82
48800,0.3236,0.0187,0.0152,0.9459,0.59,0.59,10.5,-0.0036,-0.0122,0.014,30.65,39.51,30,116.31,1,49.026363,8.351782,19.08,307.8
48900,0.3236,0.0185,0.0154,0.9459,0.57,0.65,10.47,-0.0003,-0.0041,0.0131,30.64,39.51,30,116.31,1,49.026368,8.351771,19.08,307.8
49000,0.3235,0.0184,0.0154,0.9459,0.67,0.63,10.31,-0.0006,-0.0006,0.012,30.64,39.51,30,116.32,1,49.026373,8.351761,19.09,307.79
49100,0.3235,0.0183,0.0155,0.9459,0.6,0.61,10.15,-0.0002,0.0044,0.0127,30.63,39.52,30,116.32,1,49.026379,8.35175,19.1,307.78
49200,0.3234,0.0182,0.0155,0.946,0.5,0.51,10.1,0.0009,0.0066,0.0132,30.63,39.52,30,116.32,1,49.026384,8.35174,19.1,307.78
49300,0.3233,0.0183,0.0156,0.946,0.58,0.3,10.23,0.0034,0.0016,0.0129,30.62,39.52,30,116.33,1,49.02639,8.351729,19.11,307.77
49400,0.3233,0.0183,0.0159,0.946,0.55,0.49,10.39,0.0121,0.0044,0.0123,30.62,39.53,30,116.33,1,49.026395,8.351718,19.11,307.76
49500,0.3232,0.0179,0.0161,0.946,0.36,0.74,10.12,0.0136,0.0175,0.012,30.61,39.53,30,116.34,1,49.026401,8.351708,19.12,307.76
49600,0.3232,0.018,0.016,0.946,0.41,0.73,9.96,0.0091,0.0123,0.0118,30.61,39.53,30,116.34,1,49.026406,8.351697,19.12,307.75
49700,0.3231,0.0181,0.0158,0.9461,0.54,0.51,10.18,0.003,0.0047,0.0125,30.6,39.54,30,116.35,1,49.026411,8.351686,19.12,307.74
49800,0.323,0.0177,0.016,0.9461,0.45,0.57,10.17,0.0043,0.0177,0.0127,30.6,39.54,30,116.35,1,49.026417,8.351675,19.13,307.73
49900,0.323,0.0175,0.016,0.9461,0.38,0.76,9.9,0.0012,0.022,0.0125,30.59,39.55,30,116.35,1,49.026422,8.351665,19.13,307.72
50000,0.3229,0.0176,0.0157,0.9461,0.5,0.63,9.89,-0.0059,0.0114,0.0131,30.59,39.55,30,116.36,1,49.026428,8.351654,19.14,307.72
50100,0.3228,0.0174,0.0156,0.9462,0.51,0.48,10.01,-0.0099,0.0139,0.0139,30.58,39.56,30,116.36,1,49.026433,8.351643,19.14,307.7
50200,0.3227,0.0172,0.0157,0.9462,0.39,0.68,9.77,-0.0071,0.0214,0.0142,30.57,39.56,30,116.37,1,49.026439,8.351633,19.14,307.69
50300,0.3227,0.0172,0.0155,0.9462,0.45,0.86,9.68,-0.0118,0.0149,0.0136,30.57,39.57,30,116.37,1,49.026444,8.351622,19.15,307.69
50400,0.3226,0.0171,0.0153,0.9463,0.49,0.74,9.65,-0.0174,0.0136,0.014,30.56,39.57,30,116.37,1,49.026449,8.351611,19.15,307.68
50500,0.3225,0.0169,0.0152,0.9463,0.43,0.51,9.59,-0.0195,0.0166,0.0154,30.55,39.58,30,116.38,1,49.026455,8.351601,19.16,307.67
50600,0.3224,0.017,0.0152,0.9463,0.42,0.49,9.53,-0.0162,0.0107,0.0161,30.54,39.59,30,116.38,1,49.02646,8.35159,19.16,307.65
50700,0.3223,0.0171,0.0152,0.9464,0.52,0.63,9.56,-0.0131,0.0053,0.0171,30.54,39.59,30,116.38,1,49.026466,8.351579,19.17,307.64
50800,0.3222,0.017,0.0152,0.9464,0.48,0.66,9.55,-0.0117,0.0089,0.0178,30.53,39.6,30,116.39,1,49.026471,8.351568,19.17,307.63
50900,0.3222,0.017,0.0151,0.9464,0.44,0.56,9.58,-0.0113,0.0051,0.0162,30.52,39.6,30,116.39,1,49.026477,8.351558,19.18,307.62
51000,0.3221,0.0172,0.0151,0.9464,0.53,0.5,9.67,-0.0082,-0.0013,0.0161,30.52,39.61,30,116.39,1,49.026482,8.351547,19.18,307.62
51100,0.322,0.0171,0.0152,0.9464,0.52,0.59,9.54,-0.0047,0.0035,0.0158,30.51,39.61,30,116.4,1,49.026487,8.351536,19.19,307.61
51200,0.322,0.0172,0.0152,0.9465,0.47,0.58,9.48,-0.0043,0.0017,0.0158,30.51,39.61,30,116.4,1,49.026493,8.351525,19.19,307.6
51300,0.3219,0.0174,0.0151,0.9465,0.56,0.53,9.54,-0.0043,-0.0074,0.0152,30.5,39.62,30,116.4,1,49.026498,8.351515,19.2,307.59
51400,0.3218,0.0173,0.0151,0.9465,0.59,0.47,9.46,-0.0039,-0.0034,0.0159,30.5,39.62,30,116.41,1,49.026504,8.351504,19.21,307.58
51500,0.3217,0.0173,0.0151,0.9466,0.52,0.43,9.38,-0.0035,-0.0028,0.0172,30.49,39.63,30,116.41,1,49.026509,8.351493,19.21,307.57
51600,0.3216,0.0176,0.015,0.9466,0.53,0.44,9.43,-0.0024,-0.0104,0.017,30.48,39.64,30,116.41,1,49.026515,8.351482,19.22,307.56
51700,0.3215,0.0176,0.015,0.9466,0.56,0.46,9.45,-0.0018,-0.0099,0.0179,30.47,39.64,30,116.41,1,49.02652,8.351472,19.23,307.55
51800,0.3215,0.0176,0.015,0.9466,0.56,0.42,9.32,-0.0024,-0.0092,0.0174,30.47,39.65,30,116.42,1,49.026525,8.351461,19.23,307.54
51900,0.3213,0.0179,0.0149,0.9467,0.6,0.39,9.43,-0.0029,-0.0159,0.0185,30.46,39.65,30,116.42,1,49.026531,8.35145,19.24,307.53
52000,0.3212,0.018,0.0149,0.9467,0.62,0.42,9.56,-0.0015,-0.0164,0.02,30.45,39.66,30,116.42,1,49.026536,8.351439,19.25,307.51
52100,0.3211,0.018,0.0149,0.9468,0.61,0.46,9.54,-0.0015,-0.0134,0.0205,30.44,39.67,30,116.42,1,49.026542,8.351429,19.26,307.5
52200,0.321,0.0182,0.0147,0.9468,0.67,0.49,9.65,-0.0029,-0.0198,0.0205,30.43,39.67,30,116.43,1,49.026547,8.351418,19.26,307.49
52300,0.3209,0.0182,0.0147,0.9468,0.68,0.54,9.76,-0.0037,-0.0179,0.0207,30.42,39.68,30,116.43,1,49.026553,8.351407,19.27,307.48
52400,0.3208,0.0182,0.0146,0.9469,0.61,0.58,9.74,-0.0048,-0.0136,0.0206,30.41,39.69,30,116.43,1,49.026558,8.351396,19.28,307.46
52500,0.3207,0.0184,0.0145,0.9469,0.63,0.6,9.79,-0.0057,-0.0181,0.0205,30.41,39.69,30,116.43,1,49.026564,8.351385,19.29,307.45
52600,0.3207,0.0185,0.0144,0.9469,0.68,0.62,9.95,-0.0069,-0.0204,0.0204,30.4,39.7,30,116.43,1,49.026569,8.351374,19.3,307.44
52700,0.3206,0.0184,0.0144,0.9469,0.67,0.68,9.97,-0.0072,-0.0149,0.0204,30.39,39.7,30,116.44,1,49.026574,8.351364,19.31,307.43
52800,0.3205,0.0185,0.0143,0.947,0.66,0.69,9.99,-0.0086,-0.0154,0.02,30.38,39.71,30,116.44,1,49.02658,8.351353,19.31,307.42
52900,0.3204,0.0186,0.0142,0.947,0.72,0.64,10.11,-0.0084,-0.0185,0.0194,30.38,39.71,30,116.44,1,49.026585,8.351342,19.32,307.42
53000,0.3203,0.0186,0.0142,0.947,0.73,0.61,10.09,-0.0069,-0.0134,0.0192,30.37,39.72,30,116.44,1,49.026591,8.351331,19.33,307.4
53100,0.3202,0.0186,0.0142,0.9471,0.73,0.61,10.06,-0.0049,-0.0122,0.0194,30.36,39.72,30,116.45,1,49.026596,8.35132,19.34,307.39
53200,0.3201,0.0187,0.0142,0.9471,0.76,0.62,10.16,-0.0039,-0.0146,0.0194,30.36,39.73,30,116.45,1,49.026602,8.351309,19.35,307.38
53300,0.3201,0.0187,0.0142,0.9471,0.77,0.58,10.12,-0.002,-0.0097,0.0179,30.35,39.73,30,116.45,1,49.026607,8.351299,19.36,307.38
53400,0.32,0.0187,0.0143,0.9471,0.76,0.55,10.0,0.0002,-0.0072,0.0175,30.35,39.74,30,116.45,1,49.026613,8.351288,19.37,307.37
53500,0.3199,0.0188,0.0143,0.9471,0.78,0.47,10.01,0.0012,-0.0108,0.0177,30.34,39.74,30,116.46,1,49.026618,8.351277,19.38,307.36
53600,0.3199,0.0188,0.0144,0.9472,0.77,0.45,10.04,0.0041,-0.0089,0.017,30.33,39.75,30,116.46,1,49.026624,8.351266,19.39,307.35
